clean_match_id,feature_id,feature_version,match_date_utc,season,competition_code,competition_name,stage,group_name,team_a_name,team_b_name,team_a_score,team_b_score,total_goals,target_1x2,target_over_1_5,target_over_2_5,target_btts,home_form_points_last_5,away_form_points_last_5,home_form_points_last_10,away_form_points_last_10,home_goals_scored_avg_last_10,away_goals_scored_avg_last_10,home_goals_conceded_avg_last_10,away_goals_conceded_avg_last_10,ranking_gap,elo_gap,is_neutral_venue,team_a_is_host,team_b_is_host,host_side_team_a,host_side_team_b,is_group_stage,is_knockout_stage,split_role
876,876,national_v1_elo_form,1972-11-15T00:00:00+01:00,1972,WCQ,FIFA World Cup qualification,,,Wales,England,0,1,1,TEAM_B_WIN,NO,NO,NO,3.0,9.0,9.0,22.0,1.4,1.5,1.9,0.7,,-247.197,0,1,0,1,0,0,0,train
877,877,national_v1_elo_form,1972-11-18T00:00:00+01:00,1972,WCQ,FIFA World Cup qualification,,,Yugoslavia,Greece,1,0,1,TEAM_A_WIN,NO,NO,NO,8.0,9.0,15.0,10.0,2.7,1.7,1.3,2.1,,85.186,0,1,0,1,0,0,0,train
878,878,national_v1_elo_form,1972-11-19T00:00:00+01:00,1972,WCQ,FIFA World Cup qualification,,,Belgium,Netherlands,0,0,0,DRAW,NO,NO,NO,9.0,10.0,19.0,15.0,2.0,1.9,1.1,0.7,,53.533,0,1,0,1,0,0,0,train
879,879,national_v1_elo_form,1972-11-19T00:00:00+01:00,1972,WCQ,FIFA World Cup qualification,,,Cyprus,Bulgaria,0,4,4,TEAM_B_WIN,YES,YES,NO,0.0,7.0,0.0,17.0,0.2,2.0,5.1,1.6,,-140.278,0,1,0,1,0,0,0,train
880,880,national_v1_elo_form,1972-11-19T00:00:00+01:00,1972,WCQ,FIFA World Cup qualification,,,Morocco,Senegal,0,0,0,DRAW,NO,NO,NO,4.0,3.0,11.0,3.0,0.9,0.667,1.1,1.333,,4.688,0,1,0,1,0,0,0,train
881,881,national_v1_elo_form,1972-11-25T00:00:00+01:00,1972,WCQ,FIFA World Cup qualification,,,Malta,Austria,0,2,2,TEAM_B_WIN,YES,NO,NO,0.0,10.0,0.0,16.0,0.0,2.0,4.0,1.0,,-122.81,0,1,0,1,0,0,0,train
882,882,national_v1_elo_form,1972-11-25T00:00:00+01:00,1972,WCQ,FIFA World Cup qualification,,,Tanzania,Ethiopia,1,1,2,DRAW,YES,NO,YES,0.0,4.0,0.0,4.0,,1.5,,1.833,,53.6,0,1,0,1,0,0,0,train
883,883,national_v1_elo_form,1972-12-03T00:00:00+01:00,1972,WCQ,FIFA World Cup qualification,,,Ethiopia,Tanzania,0,0,0,DRAW,NO,NO,NO,5.0,1.0,5.0,1.0,1.429,1.0,1.714,1.0,,-42.014,0,1,0,1,0,0,0,train
884,884,national_v1_elo_form,1972-12-03T00:00:00+01:00,1972,WCQ,FIFA World Cup qualification,,,Senegal,Morocco,1,2,3,TEAM_B_WIN,YES,YES,YES,4.0,2.0,4.0,11.0,0.5,0.9,1.0,1.1,,1.557,0,1,0,1,0,0,0,train
885,885,national_v1_elo_form,1972-12-08T00:00:00+01:00,1972,WCQ,FIFA World Cup qualification,,,Egypt,Tunisia,2,1,3,TEAM_A_WIN,YES,YES,YES,6.0,7.0,6.0,11.0,3.0,1.0,2.6,0.875,,-32.78,0,1,0,1,0,0,0,train
886,886,national_v1_elo_form,1972-12-10T00:00:00+01:00,1972,WCQ,FIFA World Cup qualification,,,Ethiopia,Tanzania,3,0,3,TEAM_A_WIN,YES,YES,NO,6.0,2.0,6.0,2.0,1.25,0.5,1.5,0.5,,-42.934,0,1,0,1,0,0,0,train
887,887,national_v1_elo_form,1972-12-10T00:00:00+01:00,1972,WCQ,FIFA World Cup qualification,,,Mauritius,Kenya,1,3,4,TEAM_B_WIN,YES,YES,YES,0.0,3.0,0.0,3.0,,1.0,,0.5,,1.067,0,1,0,1,0,0,0,train
888,888,national_v1_elo_form,1972-12-10T00:00:00+01:00,1972,WCQ,FIFA World Cup qualification,,,Turkey,Luxembourg,3,0,3,TEAM_A_WIN,YES,YES,NO,0.0,3.0,3.0,3.0,0.5,0.9,2.9,3.7,,134.363,0,1,0,1,0,0,0,train
889,889,national_v1_elo_form,1972-12-17T00:00:00+01:00,1972,WCQ,FIFA World Cup qualification,,,Kenya,Mauritius,2,2,4,DRAW,YES,YES,YES,6.0,0.0,6.0,0.0,1.667,1.0,0.667,3.0,,44.77,0,1,0,1,0,0,0,train
890,890,national_v1_elo_form,1972-12-17T00:00:00+01:00,1972,WCQ,FIFA World Cup qualification,,,Tunisia,Egypt,2,0,2,TEAM_A_WIN,YES,NO,NO,4.0,6.0,11.0,9.0,1.0,2.833,1.0,2.333,,-5.24,0,1,0,1,0,0,0,train
891,891,national_v1_elo_form,1973-01-13T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Italy,Turkey,0,0,0,DRAW,NO,NO,NO,10.0,3.0,21.0,6.0,2.1,0.8,0.9,2.8,,309.832,0,1,0,1,0,0,0,train
892,892,national_v1_elo_form,1973-01-17T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Greece,Spain,2,3,5,TEAM_B_WIN,YES,YES,YES,6.0,7.0,10.0,12.0,1.6,1.6,1.8,1.3,,-58.716,0,1,0,1,0,0,0,train
893,893,national_v1_elo_form,1973-01-24T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,England,Wales,1,1,2,DRAW,YES,NO,YES,9.0,0.0,24.0,9.0,1.6,1.4,0.7,1.9,,266.654,0,1,0,1,0,0,0,train
894,894,national_v1_elo_form,1973-02-04T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Cameroon,DR Congo,0,1,1,TEAM_B_WIN,NO,NO,NO,1.0,4.0,1.0,4.0,1.5,2.0,2.0,0.0,,-44.765,0,1,0,1,0,0,0,train
895,895,national_v1_elo_form,1973-02-10T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Nigeria,Ghana,2,3,5,TEAM_B_WIN,YES,YES,YES,8.0,7.0,17.0,12.0,1.8,2.25,1.4,1.0,,24.594,0,1,0,1,0,0,0,train
896,896,national_v1_elo_form,1973-02-11T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Guinea,Morocco,1,1,2,DRAW,YES,NO,YES,3.0,5.0,3.0,13.0,2.5,1.1,1.0,1.2,,-4.48,0,1,0,1,0,0,0,train
897,897,national_v1_elo_form,1973-02-11T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Tunisia,Ivory Coast,1,1,2,DRAW,YES,NO,YES,6.0,6.0,14.0,6.0,1.1,1.5,0.9,0.0,,-21.255,0,1,0,1,0,0,0,train
898,898,national_v1_elo_form,1973-02-14T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Cyprus,Northern Ireland,1,0,1,TEAM_A_WIN,NO,NO,NO,0.0,7.0,0.0,15.0,0.2,1.5,5.0,1.1,,-197.244,0,1,0,1,0,0,0,train
899,899,national_v1_elo_form,1973-02-21T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Spain,Greece,3,1,4,TEAM_A_WIN,YES,YES,YES,10.0,5.0,15.0,10.0,1.8,1.7,1.3,1.8,,97.712,0,1,0,1,0,0,0,train
900,900,national_v1_elo_form,1973-02-25T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,DR Congo,Cameroon,0,1,1,TEAM_B_WIN,NO,NO,NO,7.0,1.0,7.0,1.0,1.667,1.0,0.0,1.667,,85.369,0,0,0,0,0,0,0,train
901,901,national_v1_elo_form,1973-02-25T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Ghana,Nigeria,0,0,0,DRAW,NO,NO,NO,10.0,8.0,15.0,16.0,2.333,1.9,1.111,1.6,,23.864,0,1,0,1,0,0,0,train
902,902,national_v1_elo_form,1973-02-25T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Ivory Coast,Tunisia,2,1,3,TEAM_A_WIN,YES,YES,YES,7.0,6.0,7.0,15.0,1.333,1.1,0.333,0.8,,24.557,0,1,0,1,0,0,0,train
903,903,national_v1_elo_form,1973-02-25T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Morocco,Guinea,2,0,2,TEAM_A_WIN,YES,NO,NO,6.0,4.0,13.0,4.0,1.0,2.0,1.1,1.0,,9.691,0,1,0,1,0,0,0,train
904,904,national_v1_elo_form,1973-02-25T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Turkey,Italy,0,1,1,TEAM_B_WIN,NO,NO,NO,4.0,8.0,7.0,19.0,0.8,1.7,2.5,0.8,,-278.786,0,1,0,1,0,0,0,train
905,905,national_v1_elo_form,1973-02-27T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,DR Congo,Cameroon,2,0,2,TEAM_A_WIN,YES,NO,NO,7.0,4.0,7.0,4.0,1.25,1.0,0.25,1.25,,35.733,0,0,0,0,0,0,0,train
906,906,national_v1_elo_form,1973-03-04T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,New Zealand,Australia,1,1,2,DRAW,YES,NO,YES,0.0,6.0,0.0,14.0,0.0,1.3,3.0,1.1,,-37.939,0,1,0,1,0,0,0,train
907,907,national_v1_elo_form,1973-03-11T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Australia,Iraq,3,1,4,TEAM_A_WIN,YES,YES,YES,6.0,0.0,15.0,0.0,1.3,,0.9,,,-11.411,0,1,0,1,0,0,0,train
908,908,national_v1_elo_form,1973-03-11T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Indonesia,New Zealand,1,1,2,DRAW,YES,NO,YES,4.0,1.0,4.0,1.0,1.25,0.333,2.5,2.333,,27.27,1,0,0,0,0,0,0,train
909,909,national_v1_elo_form,1973-03-13T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Australia,Indonesia,2,1,3,TEAM_A_WIN,YES,YES,YES,8.0,5.0,15.0,5.0,1.3,1.2,0.9,2.2,,31.412,0,1,0,1,0,0,0,train
910,910,national_v1_elo_form,1973-03-13T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Iraq,New Zealand,2,0,2,TEAM_A_WIN,YES,NO,NO,0.0,2.0,0.0,2.0,1.0,0.5,3.0,2.0,,31.384,1,0,0,0,0,0,0,train
911,911,national_v1_elo_form,1973-03-16T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Australia,New Zealand,3,3,6,DRAW,YES,YES,YES,8.0,2.0,15.0,2.0,1.3,0.4,0.9,2.0,,89.144,0,1,0,1,0,0,0,train
912,912,national_v1_elo_form,1973-03-16T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Iraq,Indonesia,1,1,2,DRAW,YES,NO,YES,3.0,5.0,3.0,5.0,1.5,1.167,1.5,2.167,,40.843,1,0,0,0,0,0,0,train
913,913,national_v1_elo_form,1973-03-18T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Australia,Iraq,0,0,0,DRAW,NO,NO,NO,9.0,4.0,15.0,4.0,1.5,1.333,1.1,1.333,,16.097,0,1,0,1,0,0,0,train
914,914,national_v1_elo_form,1973-03-18T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Indonesia,New Zealand,1,0,1,TEAM_A_WIN,NO,NO,NO,3.0,3.0,6.0,3.0,1.143,0.833,2.0,2.167,,21.671,1,0,0,0,0,0,0,train
915,915,national_v1_elo_form,1973-03-21T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Iraq,Indonesia,3,2,5,TEAM_A_WIN,YES,YES,YES,5.0,6.0,5.0,9.0,1.0,1.125,1.0,1.75,,21.168,1,0,0,0,0,0,0,train
916,916,national_v1_elo_form,1973-03-24T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Australia,Indonesia,6,0,6,TEAM_A_WIN,YES,YES,NO,9.0,5.0,15.0,9.0,1.4,1.222,1.0,1.889,,48.528,0,1,0,1,0,0,0,train
917,917,national_v1_elo_form,1973-03-24T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Iraq,New Zealand,4,0,4,TEAM_A_WIN,YES,YES,NO,8.0,3.0,8.0,3.0,1.4,0.714,1.2,2.0,,99.13,1,0,0,0,0,0,0,train
918,918,national_v1_elo_form,1973-03-28T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Northern Ireland,Portugal,1,1,2,DRAW,YES,NO,YES,4.0,8.0,15.0,14.0,1.4,1.6,1.0,1.3,,-88.309,1,0,0,0,0,0,0,train
919,919,national_v1_elo_form,1973-03-28T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Wales,Poland,2,0,2,TEAM_A_WIN,YES,NO,NO,1.0,9.0,10.0,18.0,1.5,2.9,1.8,1.7,,-30.922,0,1,0,1,0,0,0,train
920,920,national_v1_elo_form,1973-03-31T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Italy,Luxembourg,5,0,5,TEAM_A_WIN,YES,YES,NO,8.0,3.0,19.0,3.0,1.5,0.7,0.8,3.5,,457.69,0,1,0,1,0,0,0,train
921,921,national_v1_elo_form,1973-04-01T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Ethiopia,Zambia,0,0,0,DRAW,NO,NO,NO,6.0,7.0,9.0,7.0,1.444,3.0,1.333,1.75,,-48.164,0,1,0,1,0,0,0,train
922,922,national_v1_elo_form,1973-04-08T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,German DR,Albania,2,0,2,TEAM_A_WIN,YES,NO,NO,10.0,1.0,15.0,1.0,1.9,0.25,1.5,1.875,,128.425,0,1,0,1,0,0,0,train
923,923,national_v1_elo_form,1973-04-08T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Luxembourg,Switzerland,0,1,1,TEAM_B_WIN,NO,NO,NO,3.0,5.0,3.0,8.0,0.6,0.6,3.6,1.7,,-261.572,0,1,0,1,0,0,0,train
924,924,national_v1_elo_form,1973-04-15T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Zambia,Ethiopia,4,2,6,TEAM_A_WIN,YES,YES,YES,8.0,6.0,8.0,10.0,2.4,1.3,1.4,1.2,,48.374,0,1,0,1,0,0,0,train
925,925,national_v1_elo_form,1973-04-29T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Hungary,Austria,2,2,4,DRAW,YES,YES,YES,8.0,13.0,18.0,19.0,2.2,2.2,1.3,0.9,,74.079,0,1,0,1,0,0,0,train
926,926,national_v1_elo_form,1973-04-29T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Peru,Chile,2,0,2,TEAM_A_WIN,YES,NO,NO,7.0,5.0,13.0,13.0,1.7,1.4,1.6,1.3,,3.089,0,1,0,1,0,0,0,train
927,927,national_v1_elo_form,1973-05-02T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Bulgaria,Portugal,2,1,3,TEAM_A_WIN,YES,YES,YES,7.0,8.0,17.0,15.0,2.2,1.6,1.6,1.2,,-82.461,0,1,0,1,0,0,0,train
928,928,national_v1_elo_form,1973-05-02T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Denmark,Czechoslovakia,1,1,2,DRAW,YES,NO,YES,4.0,6.0,8.0,16.0,1.0,1.8,2.1,1.4,,-181.0,0,1,0,1,0,0,0,train
929,929,national_v1_elo_form,1973-05-04T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Iran,North Korea,0,0,0,DRAW,NO,NO,NO,0.0,7.0,0.0,10.0,,2.333,,1.833,,-32.283,0,1,0,1,0,0,0,train
930,930,national_v1_elo_form,1973-05-04T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Syria,Kuwait,2,1,3,TEAM_A_WIN,YES,YES,YES,1.0,0.0,1.0,0.0,0.333,,3.0,,,-33.352,1,0,0,0,0,0,0,train
931,931,national_v1_elo_form,1973-05-06T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Albania,Romania,1,4,5,TEAM_B_WIN,YES,YES,YES,1.0,7.0,1.0,18.0,0.222,1.4,1.889,0.9,,-183.708,0,1,0,1,0,0,0,train
932,932,national_v1_elo_form,1973-05-06T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Iran,Kuwait,2,1,3,TEAM_A_WIN,YES,YES,YES,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,,20.895,0,1,0,1,0,0,0,train
933,933,national_v1_elo_form,1973-05-06T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,North Korea,Syria,1,1,2,DRAW,YES,NO,YES,5.0,4.0,11.0,4.0,2.0,0.75,1.571,2.5,,44.74,1,0,0,0,0,0,0,train
934,934,national_v1_elo_form,1973-05-08T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Iran,Syria,1,0,1,TEAM_A_WIN,NO,NO,NO,4.0,5.0,4.0,5.0,1.0,0.8,0.5,2.2,,23.833,0,1,0,1,0,0,0,train
935,935,national_v1_elo_form,1973-05-08T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,North Korea,Kuwait,0,0,0,DRAW,NO,NO,NO,6.0,0.0,12.0,0.0,1.875,1.0,1.5,2.0,,68.63,1,0,0,0,0,0,0,train
936,936,national_v1_elo_form,1973-05-08T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Northern Ireland,Cyprus,3,0,3,TEAM_A_WIN,YES,YES,NO,2.0,3.0,13.0,3.0,1.3,0.3,1.0,4.4,,146.216,1,0,0,0,0,0,0,train
937,937,national_v1_elo_form,1973-05-09T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Switzerland,Turkey,0,0,0,DRAW,NO,NO,NO,5.0,4.0,11.0,7.0,0.7,0.8,1.2,2.0,,106.664,0,1,0,1,0,0,0,train
938,938,national_v1_elo_form,1973-05-11T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Iran,North Korea,2,1,3,TEAM_A_WIN,YES,YES,YES,7.0,6.0,7.0,13.0,1.0,1.667,0.333,1.333,,3.927,0,1,0,1,0,0,0,train
939,939,national_v1_elo_form,1973-05-11T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Syria,Kuwait,2,0,2,TEAM_A_WIN,YES,NO,NO,5.0,1.0,5.0,1.0,0.667,0.667,2.0,1.333,,9.299,1,0,0,0,0,0,0,train
940,940,national_v1_elo_form,1973-05-13T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Chile,Peru,2,0,2,TEAM_A_WIN,YES,NO,NO,5.0,9.0,12.0,16.0,1.2,1.9,1.3,1.5,,-37.024,0,1,0,1,0,0,0,train
941,941,national_v1_elo_form,1973-05-13T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Iran,Kuwait,2,0,2,TEAM_A_WIN,YES,NO,NO,10.0,1.0,10.0,1.0,1.25,0.5,0.5,1.5,,101.142,0,1,0,1,0,0,0,train
942,942,national_v1_elo_form,1973-05-13T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,North Korea,Syria,3,0,3,TEAM_A_WIN,YES,YES,NO,3.0,8.0,13.0,8.0,1.6,0.857,1.4,1.714,,15.146,1,0,0,0,0,0,0,train
943,943,national_v1_elo_form,1973-05-13T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Russia,Republic of Ireland,1,0,1,TEAM_A_WIN,NO,NO,NO,9.0,4.0,20.0,4.0,1.6,0.7,0.5,2.2,,282.087,1,0,0,0,0,0,0,train
944,944,national_v1_elo_form,1973-05-15T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Iran,Syria,0,1,1,TEAM_B_WIN,NO,NO,NO,13.0,7.0,13.0,8.0,1.4,0.75,0.4,1.875,,83.853,0,1,0,1,0,0,0,train
945,945,national_v1_elo_form,1973-05-15T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,North Korea,Kuwait,0,2,2,TEAM_B_WIN,YES,NO,NO,6.0,1.0,13.0,1.0,1.3,0.4,1.3,1.6,,94.312,1,0,0,0,0,0,0,train
946,946,national_v1_elo_form,1973-05-16T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Israel,Japan,2,1,3,TEAM_A_WIN,YES,YES,YES,6.0,2.0,12.0,3.0,1.0,1.0,1.5,2.375,,23.329,1,0,0,0,0,0,0,train
947,947,national_v1_elo_form,1973-05-16T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Thailand,Vietnam Republic,0,1,1,TEAM_B_WIN,NO,NO,NO,0.0,0.0,0.0,0.0,,,,,,0.0,1,0,0,0,0,0,0,train
948,948,national_v1_elo_form,1973-05-17T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Hong Kong,Malaysia,1,0,1,TEAM_A_WIN,NO,NO,NO,0.0,0.0,0.0,0.0,,,,,,0.0,1,0,0,0,0,0,0,train
949,949,national_v1_elo_form,1973-05-19T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,France,Republic of Ireland,1,1,2,DRAW,YES,NO,YES,9.0,4.0,13.0,4.0,1.4,0.6,1.2,1.9,,181.624,0,1,0,1,0,0,0,train
950,950,national_v1_elo_form,1973-05-19T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Israel,Malaysia,3,0,3,TEAM_A_WIN,YES,YES,NO,6.0,0.0,15.0,0.0,1.2,0.0,1.2,1.0,,-23.6,1,0,0,0,0,0,0,train
951,951,national_v1_elo_form,1973-05-19T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,South Korea,Thailand,4,0,4,TEAM_A_WIN,YES,YES,NO,5.0,0.0,11.0,0.0,1.2,0.0,3.0,1.0,,-11.595,0,1,0,1,0,0,0,train
952,952,national_v1_elo_form,1973-05-20T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Ivory Coast,Morocco,1,1,2,DRAW,YES,NO,YES,10.0,9.0,10.0,13.0,1.5,1.0,0.5,1.0,,31.132,0,1,0,1,0,0,0,train
953,953,national_v1_elo_form,1973-05-20T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Vietnam Republic,Japan,0,4,4,TEAM_B_WIN,YES,YES,NO,3.0,2.0,3.0,3.0,1.0,1.0,0.0,2.333,,124.247,1,0,0,0,0,0,0,train
954,954,national_v1_elo_form,1973-05-21T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Israel,Thailand,6,0,6,TEAM_A_WIN,YES,YES,NO,8.0,0.0,18.0,0.0,1.5,0.0,0.7,2.5,,15.555,1,0,0,0,0,0,0,train
955,955,national_v1_elo_form,1973-05-21T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,South Korea,Malaysia,0,0,0,DRAW,NO,NO,NO,8.0,0.0,14.0,0.0,1.6,0.0,2.1,2.0,,27.559,0,1,0,1,0,0,0,train
956,956,national_v1_elo_form,1973-05-22T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Japan,Hong Kong,0,1,1,TEAM_B_WIN,NO,NO,NO,5.0,3.0,6.0,3.0,1.3,1.0,2.1,0.0,,-97.385,1,0,0,0,0,0,0,train
957,957,national_v1_elo_form,1973-05-23T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,South Korea,Israel,0,0,0,DRAW,NO,NO,NO,8.0,11.0,15.0,21.0,1.6,2.0,1.4,0.5,,-15.051,0,1,0,1,0,0,0,train
958,958,national_v1_elo_form,1973-05-23T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Sweden,Austria,3,2,5,TEAM_A_WIN,YES,YES,YES,8.0,11.0,17.0,17.0,2.1,1.7,0.9,1.0,,10.99,0,1,0,1,0,0,0,train
959,959,national_v1_elo_form,1973-05-23T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Thailand,Malaysia,0,2,2,TEAM_B_WIN,YES,NO,NO,0.0,1.0,0.0,1.0,0.0,0.0,3.667,1.333,,-19.939,1,0,0,0,0,0,0,train
960,960,national_v1_elo_form,1973-05-24T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Hong Kong,Vietnam Republic,1,0,1,TEAM_A_WIN,NO,NO,NO,6.0,3.0,6.0,3.0,1.0,0.5,0.0,2.0,,41.398,1,0,0,0,0,0,0,train
961,961,national_v1_elo_form,1973-05-26T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Israel,Japan,1,0,1,TEAM_A_WIN,NO,NO,NO,11.0,4.0,19.0,6.0,1.6,1.2,0.5,1.7,,90.788,1,0,0,0,0,0,0,train
962,962,national_v1_elo_form,1973-05-26T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,South Korea,Hong Kong,3,1,4,TEAM_A_WIN,YES,YES,YES,9.0,9.0,13.0,9.0,1.4,1.0,1.3,0.0,,-72.359,0,1,0,1,0,0,0,train
963,963,national_v1_elo_form,1973-05-26T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Russia,France,2,0,2,TEAM_A_WIN,YES,NO,NO,9.0,7.0,22.0,11.0,1.7,1.1,0.5,1.2,,125.293,1,0,0,0,0,0,0,train
964,964,national_v1_elo_form,1973-05-27T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Romania,German DR,1,0,1,TEAM_A_WIN,NO,NO,NO,10.0,12.0,18.0,18.0,1.6,1.9,1.0,1.2,,46.853,0,1,0,1,0,0,0,train
965,965,national_v1_elo_form,1973-05-28T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,South Korea,Israel,1,0,1,TEAM_A_WIN,NO,NO,NO,9.0,13.0,13.0,19.0,1.5,1.5,1.4,0.5,,-12.666,0,1,0,1,0,0,0,train
966,966,national_v1_elo_form,1973-06-02T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Czechoslovakia,Denmark,6,0,6,TEAM_A_WIN,YES,YES,NO,4.0,2.0,14.0,8.0,1.6,1.0,1.5,2.1,,166.595,0,1,0,1,0,0,0,train
967,967,national_v1_elo_form,1973-06-03T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Morocco,Ivory Coast,4,1,5,TEAM_A_WIN,YES,YES,YES,9.0,11.0,13.0,11.0,1.1,1.4,1.1,0.6,,-21.957,0,1,0,1,0,0,0,train
968,968,national_v1_elo_form,1973-06-06T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Finland,German DR,1,5,6,TEAM_B_WIN,YES,YES,YES,7.0,9.0,7.0,17.0,0.8,1.8,4.1,1.2,,-197.46,0,1,0,1,0,0,0,train
969,969,national_v1_elo_form,1973-06-06T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Poland,England,2,0,2,TEAM_A_WIN,YES,NO,NO,9.0,7.0,18.0,22.0,2.9,1.5,1.7,0.8,,-225.763,0,1,0,1,0,0,0,train
970,970,national_v1_elo_form,1973-06-13T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Hungary,Sweden,3,3,6,DRAW,YES,YES,YES,9.0,10.0,16.0,17.0,2.2,1.9,1.4,1.1,,32.858,0,1,0,1,0,0,0,train
971,971,national_v1_elo_form,1973-06-21T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Colombia,Ecuador,1,1,2,DRAW,YES,NO,YES,1.0,1.0,7.0,8.0,1.1,0.9,2.2,2.0,,-25.284,0,1,0,1,0,0,0,train
972,972,national_v1_elo_form,1973-06-24T00:00:00+01:00,1973,WCQ,FIFA World Cup qualification,,,Colombia,Uruguay,0,0,0,DRAW,NO,NO,NO,1.0,4.0,8.0,17.0,1.2,0.9,2.2,0.5,,-232.233,0,1,0,1,0,0,0,train
