selector_variant,config_family,total_rows,selected_rows,abstain_rows,coverage,abstention_rate,reliability,avg_confidence,double_chance_rows,double_chance_share_selected,direct_market_rows,direct_market_share_selected,strict_1x2_rows,over_1_5_rows,over_2_5_rows,btts_rows,selected_markets_count,quality_score,meets_v18_3_2_targets,strict_1x2_min_confidence,over_1_5_yes_min_confidence,over_2_5_min_confidence,btts_no_min_confidence,double_chance_max_excluded_probability,double_chance_share_cap,allow_btts,priority_name,priority
v18_3_2_s780_o15800_o25700_b720_dc140_cap700_reference_order_btts0,threshold_search,1947,926,1021,0.4756034925526451,0.5243965074473549,0.9136069114470843,0.9015560496760259,648,0.6997840172786177,278,0.3002159827213823,236,23,19,0,4,0.6713861054443843,False,0.78,0.8,0.7,0.72,0.14,0.7,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25700_b720_dc150_cap700_reference_order_btts0,threshold_search,1947,926,1021,0.4756034925526451,0.5243965074473549,0.9136069114470843,0.9015560496760259,648,0.6997840172786177,278,0.3002159827213823,236,23,19,0,4,0.6713861054443843,False,0.78,0.8,0.7,0.72,0.15,0.7,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25700_b750_dc130_cap700_reference_order_btts0,threshold_search,1947,926,1021,0.4756034925526451,0.5243965074473549,0.9136069114470843,0.9015560496760259,648,0.6997840172786177,278,0.3002159827213823,236,23,19,0,4,0.6713861054443843,False,0.78,0.8,0.7,0.75,0.13,0.7,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25700_b750_dc140_cap700_reference_order_btts0,threshold_search,1947,926,1021,0.4756034925526451,0.5243965074473549,0.9136069114470843,0.9015560496760259,648,0.6997840172786177,278,0.3002159827213823,236,23,19,0,4,0.6713861054443843,False,0.78,0.8,0.7,0.75,0.14,0.7,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25700_b750_dc150_cap700_reference_order_btts0,threshold_search,1947,926,1021,0.4756034925526451,0.5243965074473549,0.9136069114470843,0.9015560496760259,648,0.6997840172786177,278,0.3002159827213823,236,23,19,0,4,0.6713861054443843,False,0.78,0.8,0.7,0.75,0.15,0.7,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b720_dc120_cap700_balanced_order_btts1,threshold_search,1947,863,1084,0.44324601951720594,0.556753980482794,0.9200463499420626,0.905605020857474,604,0.6998841251448435,259,0.30011587485515645,199,14,41,5,5,0.6713308527663263,False,0.8,0.78,0.7,0.72,0.12,0.7,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b720_dc130_cap700_balanced_order_btts1,threshold_search,1947,863,1084,0.44324601951720594,0.556753980482794,0.9200463499420626,0.905605020857474,604,0.6998841251448435,259,0.30011587485515645,199,14,41,5,5,0.6713308527663263,False,0.8,0.78,0.7,0.72,0.13,0.7,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b720_dc140_cap700_balanced_order_btts1,threshold_search,1947,863,1084,0.44324601951720594,0.556753980482794,0.9200463499420626,0.905605020857474,604,0.6998841251448435,259,0.30011587485515645,199,14,41,5,5,0.6713308527663263,False,0.8,0.78,0.7,0.72,0.14,0.7,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b720_dc150_cap700_balanced_order_btts1,threshold_search,1947,863,1084,0.44324601951720594,0.556753980482794,0.9200463499420626,0.905605020857474,604,0.6998841251448435,259,0.30011587485515645,199,14,41,5,5,0.6713308527663263,False,0.8,0.78,0.7,0.72,0.15,0.7,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b700_dc120_capnone_reference_order_btts0,threshold_search,1947,915,1032,0.4699537750385208,0.5300462249614792,0.9234972677595629,0.906783974863388,661,0.7224043715846995,254,0.27759562841530055,199,34,21,0,4,0.6713148433487417,False,0.8,0.78,0.7,0.7,0.12,,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b720_dc120_capnone_reference_order_btts0,threshold_search,1947,915,1032,0.4699537750385208,0.5300462249614792,0.9234972677595629,0.906783974863388,661,0.7224043715846995,254,0.27759562841530055,199,34,21,0,4,0.6713148433487417,False,0.8,0.78,0.7,0.72,0.12,,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b750_dc120_capnone_reference_order_btts0,threshold_search,1947,915,1032,0.4699537750385208,0.5300462249614792,0.9234972677595629,0.906783974863388,661,0.7224043715846995,254,0.27759562841530055,199,34,21,0,4,0.6713148433487417,False,0.8,0.78,0.7,0.75,0.12,,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15760_o25700_b700_dc120_capnone_reference_order_btts0,threshold_search,1947,918,1029,0.4714946070878274,0.5285053929121726,0.9117647058823529,0.8985876666666666,621,0.6764705882352942,297,0.3235294117647059,236,46,15,0,4,0.6712449016586605,False,0.78,0.76,0.7,0.7,0.12,,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15760_o25700_b700_dc120_cap700_reference_order_btts0,threshold_search,1947,918,1029,0.4714946070878274,0.5285053929121726,0.9117647058823529,0.8985876666666666,621,0.6764705882352942,297,0.3235294117647059,236,46,15,0,4,0.6712449016586605,False,0.78,0.76,0.7,0.7,0.12,0.7,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15760_o25700_b700_dc120_cap720_reference_order_btts0,threshold_search,1947,918,1029,0.4714946070878274,0.5285053929121726,0.9117647058823529,0.8985876666666666,621,0.6764705882352942,297,0.3235294117647059,236,46,15,0,4,0.6712449016586605,False,0.78,0.76,0.7,0.7,0.12,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15760_o25700_b720_dc120_capnone_reference_order_btts0,threshold_search,1947,918,1029,0.4714946070878274,0.5285053929121726,0.9117647058823529,0.8985876666666666,621,0.6764705882352942,297,0.3235294117647059,236,46,15,0,4,0.6712449016586605,False,0.78,0.76,0.7,0.72,0.12,,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15760_o25700_b720_dc120_cap700_reference_order_btts0,threshold_search,1947,918,1029,0.4714946070878274,0.5285053929121726,0.9117647058823529,0.8985876666666666,621,0.6764705882352942,297,0.3235294117647059,236,46,15,0,4,0.6712449016586605,False,0.78,0.76,0.7,0.72,0.12,0.7,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15760_o25700_b720_dc120_cap720_reference_order_btts0,threshold_search,1947,918,1029,0.4714946070878274,0.5285053929121726,0.9117647058823529,0.8985876666666666,621,0.6764705882352942,297,0.3235294117647059,236,46,15,0,4,0.6712449016586605,False,0.78,0.76,0.7,0.72,0.12,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15760_o25700_b750_dc120_capnone_reference_order_btts0,threshold_search,1947,918,1029,0.4714946070878274,0.5285053929121726,0.9117647058823529,0.8985876666666666,621,0.6764705882352942,297,0.3235294117647059,236,46,15,0,4,0.6712449016586605,False,0.78,0.76,0.7,0.75,0.12,,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15760_o25700_b750_dc120_cap700_reference_order_btts0,threshold_search,1947,918,1029,0.4714946070878274,0.5285053929121726,0.9117647058823529,0.8985876666666666,621,0.6764705882352942,297,0.3235294117647059,236,46,15,0,4,0.6712449016586605,False,0.78,0.76,0.7,0.75,0.12,0.7,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15760_o25700_b750_dc120_cap720_reference_order_btts0,threshold_search,1947,918,1029,0.4714946070878274,0.5285053929121726,0.9117647058823529,0.8985876666666666,621,0.6764705882352942,297,0.3235294117647059,236,46,15,0,4,0.6712449016586605,False,0.78,0.76,0.7,0.75,0.12,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25640_b700_dc120_capnone_reference_order_btts0,threshold_search,1947,942,1005,0.48382126348228044,0.5161787365177196,0.8906581740976646,0.8833427696390659,595,0.6316348195329087,347,0.36836518046709127,236,23,88,0,4,0.6711612017835704,False,0.78,0.8,0.64,0.7,0.12,,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25640_b700_dc120_cap700_reference_order_btts0,threshold_search,1947,942,1005,0.48382126348228044,0.5161787365177196,0.8906581740976646,0.8833427696390659,595,0.6316348195329087,347,0.36836518046709127,236,23,88,0,4,0.6711612017835704,False,0.78,0.8,0.64,0.7,0.12,0.7,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25640_b700_dc120_cap720_reference_order_btts0,threshold_search,1947,942,1005,0.48382126348228044,0.5161787365177196,0.8906581740976646,0.8833427696390659,595,0.6316348195329087,347,0.36836518046709127,236,23,88,0,4,0.6711612017835704,False,0.78,0.8,0.64,0.7,0.12,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25640_b720_dc120_capnone_reference_order_btts0,threshold_search,1947,942,1005,0.48382126348228044,0.5161787365177196,0.8906581740976646,0.8833427696390659,595,0.6316348195329087,347,0.36836518046709127,236,23,88,0,4,0.6711612017835704,False,0.78,0.8,0.64,0.72,0.12,,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25640_b720_dc120_cap700_reference_order_btts0,threshold_search,1947,942,1005,0.48382126348228044,0.5161787365177196,0.8906581740976646,0.8833427696390659,595,0.6316348195329087,347,0.36836518046709127,236,23,88,0,4,0.6711612017835704,False,0.78,0.8,0.64,0.72,0.12,0.7,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25640_b720_dc120_cap720_reference_order_btts0,threshold_search,1947,942,1005,0.48382126348228044,0.5161787365177196,0.8906581740976646,0.8833427696390659,595,0.6316348195329087,347,0.36836518046709127,236,23,88,0,4,0.6711612017835704,False,0.78,0.8,0.64,0.72,0.12,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25640_b750_dc120_capnone_reference_order_btts0,threshold_search,1947,942,1005,0.48382126348228044,0.5161787365177196,0.8906581740976646,0.8833427696390659,595,0.6316348195329087,347,0.36836518046709127,236,23,88,0,4,0.6711612017835704,False,0.78,0.8,0.64,0.75,0.12,,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25640_b750_dc120_capnone_reference_order_btts1,threshold_search,1947,942,1005,0.48382126348228044,0.5161787365177196,0.8906581740976646,0.8833427696390659,595,0.6316348195329087,347,0.36836518046709127,236,23,88,0,4,0.6711612017835704,False,0.78,0.8,0.64,0.75,0.12,,True,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25640_b750_dc120_cap700_reference_order_btts0,threshold_search,1947,942,1005,0.48382126348228044,0.5161787365177196,0.8906581740976646,0.8833427696390659,595,0.6316348195329087,347,0.36836518046709127,236,23,88,0,4,0.6711612017835704,False,0.78,0.8,0.64,0.75,0.12,0.7,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25640_b750_dc120_cap700_reference_order_btts1,threshold_search,1947,942,1005,0.48382126348228044,0.5161787365177196,0.8906581740976646,0.8833427696390659,595,0.6316348195329087,347,0.36836518046709127,236,23,88,0,4,0.6711612017835704,False,0.78,0.8,0.64,0.75,0.12,0.7,True,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25640_b750_dc120_cap720_reference_order_btts0,threshold_search,1947,942,1005,0.48382126348228044,0.5161787365177196,0.8906581740976646,0.8833427696390659,595,0.6316348195329087,347,0.36836518046709127,236,23,88,0,4,0.6711612017835704,False,0.78,0.8,0.64,0.75,0.12,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25640_b750_dc120_cap720_reference_order_btts1,threshold_search,1947,942,1005,0.48382126348228044,0.5161787365177196,0.8906581740976646,0.8833427696390659,595,0.6316348195329087,347,0.36836518046709127,236,23,88,0,4,0.6711612017835704,False,0.78,0.8,0.64,0.75,0.12,0.72,True,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15760_o25660_b700_dc120_capnone_balanced_order_btts0,threshold_search,1947,930,1017,0.4776579352850539,0.522342064714946,0.8935483870967742,0.8839546290322581,577,0.6204301075268818,353,0.3795698924731183,276,13,64,0,4,0.6711169375548819,False,0.76,0.76,0.66,0.7,0.12,,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15760_o25660_b700_dc120_cap700_balanced_order_btts0,threshold_search,1947,930,1017,0.4776579352850539,0.522342064714946,0.8935483870967742,0.8839546290322581,577,0.6204301075268818,353,0.3795698924731183,276,13,64,0,4,0.6711169375548819,False,0.76,0.76,0.66,0.7,0.12,0.7,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15760_o25660_b700_dc120_cap720_balanced_order_btts0,threshold_search,1947,930,1017,0.4776579352850539,0.522342064714946,0.8935483870967742,0.8839546290322581,577,0.6204301075268818,353,0.3795698924731183,276,13,64,0,4,0.6711169375548819,False,0.76,0.76,0.66,0.7,0.12,0.72,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15760_o25660_b720_dc120_capnone_balanced_order_btts0,threshold_search,1947,930,1017,0.4776579352850539,0.522342064714946,0.8935483870967742,0.8839546290322581,577,0.6204301075268818,353,0.3795698924731183,276,13,64,0,4,0.6711169375548819,False,0.76,0.76,0.66,0.72,0.12,,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15760_o25660_b720_dc120_cap700_balanced_order_btts0,threshold_search,1947,930,1017,0.4776579352850539,0.522342064714946,0.8935483870967742,0.8839546290322581,577,0.6204301075268818,353,0.3795698924731183,276,13,64,0,4,0.6711169375548819,False,0.76,0.76,0.66,0.72,0.12,0.7,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15760_o25660_b720_dc120_cap720_balanced_order_btts0,threshold_search,1947,930,1017,0.4776579352850539,0.522342064714946,0.8935483870967742,0.8839546290322581,577,0.6204301075268818,353,0.3795698924731183,276,13,64,0,4,0.6711169375548819,False,0.76,0.76,0.66,0.72,0.12,0.72,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15760_o25660_b750_dc120_capnone_balanced_order_btts0,threshold_search,1947,930,1017,0.4776579352850539,0.522342064714946,0.8935483870967742,0.8839546290322581,577,0.6204301075268818,353,0.3795698924731183,276,13,64,0,4,0.6711169375548819,False,0.76,0.76,0.66,0.75,0.12,,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15760_o25660_b750_dc120_capnone_balanced_order_btts1,threshold_search,1947,930,1017,0.4776579352850539,0.522342064714946,0.8935483870967742,0.8839546290322581,577,0.6204301075268818,353,0.3795698924731183,276,13,64,0,4,0.6711169375548819,False,0.76,0.76,0.66,0.75,0.12,,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15760_o25660_b750_dc120_cap700_balanced_order_btts0,threshold_search,1947,930,1017,0.4776579352850539,0.522342064714946,0.8935483870967742,0.8839546290322581,577,0.6204301075268818,353,0.3795698924731183,276,13,64,0,4,0.6711169375548819,False,0.76,0.76,0.66,0.75,0.12,0.7,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15760_o25660_b750_dc120_cap700_balanced_order_btts1,threshold_search,1947,930,1017,0.4776579352850539,0.522342064714946,0.8935483870967742,0.8839546290322581,577,0.6204301075268818,353,0.3795698924731183,276,13,64,0,4,0.6711169375548819,False,0.76,0.76,0.66,0.75,0.12,0.7,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15760_o25660_b750_dc120_cap720_balanced_order_btts0,threshold_search,1947,930,1017,0.4776579352850539,0.522342064714946,0.8935483870967742,0.8839546290322581,577,0.6204301075268818,353,0.3795698924731183,276,13,64,0,4,0.6711169375548819,False,0.76,0.76,0.66,0.75,0.12,0.72,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15760_o25660_b750_dc120_cap720_balanced_order_btts1,threshold_search,1947,930,1017,0.4776579352850539,0.522342064714946,0.8935483870967742,0.8839546290322581,577,0.6204301075268818,353,0.3795698924731183,276,13,64,0,4,0.6711169375548819,False,0.76,0.76,0.66,0.75,0.12,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b700_dc120_cap720_reference_order_btts0,threshold_search,1947,907,1040,0.4658448895737031,0.5341551104262968,0.9261300992282249,0.9070144310915105,653,0.7199558985667034,254,0.28004410143329656,199,34,21,0,4,0.6711009106255121,False,0.8,0.78,0.7,0.7,0.12,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b700_dc130_cap720_reference_order_btts0,threshold_search,1947,907,1040,0.4658448895737031,0.5341551104262968,0.9261300992282249,0.9070144310915105,653,0.7199558985667034,254,0.28004410143329656,199,34,21,0,4,0.6711009106255121,False,0.8,0.78,0.7,0.7,0.13,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b700_dc140_cap720_reference_order_btts0,threshold_search,1947,907,1040,0.4658448895737031,0.5341551104262968,0.9261300992282249,0.9070144310915105,653,0.7199558985667034,254,0.28004410143329656,199,34,21,0,4,0.6711009106255121,False,0.8,0.78,0.7,0.7,0.14,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b700_dc150_cap720_reference_order_btts0,threshold_search,1947,907,1040,0.4658448895737031,0.5341551104262968,0.9261300992282249,0.9070144310915105,653,0.7199558985667034,254,0.28004410143329656,199,34,21,0,4,0.6711009106255121,False,0.8,0.78,0.7,0.7,0.15,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b720_dc120_cap720_reference_order_btts0,threshold_search,1947,907,1040,0.4658448895737031,0.5341551104262968,0.9261300992282249,0.9070144310915105,653,0.7199558985667034,254,0.28004410143329656,199,34,21,0,4,0.6711009106255121,False,0.8,0.78,0.7,0.72,0.12,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b720_dc130_cap720_reference_order_btts0,threshold_search,1947,907,1040,0.4658448895737031,0.5341551104262968,0.9261300992282249,0.9070144310915105,653,0.7199558985667034,254,0.28004410143329656,199,34,21,0,4,0.6711009106255121,False,0.8,0.78,0.7,0.72,0.13,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b720_dc140_cap720_reference_order_btts0,threshold_search,1947,907,1040,0.4658448895737031,0.5341551104262968,0.9261300992282249,0.9070144310915105,653,0.7199558985667034,254,0.28004410143329656,199,34,21,0,4,0.6711009106255121,False,0.8,0.78,0.7,0.72,0.14,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b720_dc150_cap720_reference_order_btts0,threshold_search,1947,907,1040,0.4658448895737031,0.5341551104262968,0.9261300992282249,0.9070144310915105,653,0.7199558985667034,254,0.28004410143329656,199,34,21,0,4,0.6711009106255121,False,0.8,0.78,0.7,0.72,0.15,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b750_dc120_cap720_reference_order_btts0,threshold_search,1947,907,1040,0.4658448895737031,0.5341551104262968,0.9261300992282249,0.9070144310915105,653,0.7199558985667034,254,0.28004410143329656,199,34,21,0,4,0.6711009106255121,False,0.8,0.78,0.7,0.75,0.12,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b750_dc130_cap720_reference_order_btts0,threshold_search,1947,907,1040,0.4658448895737031,0.5341551104262968,0.9261300992282249,0.9070144310915105,653,0.7199558985667034,254,0.28004410143329656,199,34,21,0,4,0.6711009106255121,False,0.8,0.78,0.7,0.75,0.13,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b750_dc140_cap720_reference_order_btts0,threshold_search,1947,907,1040,0.4658448895737031,0.5341551104262968,0.9261300992282249,0.9070144310915105,653,0.7199558985667034,254,0.28004410143329656,199,34,21,0,4,0.6711009106255121,False,0.8,0.78,0.7,0.75,0.14,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b750_dc150_cap720_reference_order_btts0,threshold_search,1947,907,1040,0.4658448895737031,0.5341551104262968,0.9261300992282249,0.9070144310915105,653,0.7199558985667034,254,0.28004410143329656,199,34,21,0,4,0.6711009106255121,False,0.8,0.78,0.7,0.75,0.15,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25700_b750_dc120_cap700_reference_order_btts1,threshold_search,1947,849,1098,0.43605546995377503,0.5639445300462249,0.9257950530035336,0.9083301813898703,594,0.6996466431095406,255,0.3003533568904594,199,34,21,1,5,0.6710652975221462,False,0.8,0.78,0.7,0.75,0.12,0.7,True,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
