clean_match_id,match_date_utc,competition_code,season,team_a_name,team_b_name,home_form_points_last_5,away_form_points_last_5,home_form_points_last_10,away_form_points_last_10,home_goals_scored_avg_last_10,away_goals_scored_avg_last_10,home_goals_conceded_avg_last_10,away_goals_conceded_avg_last_10,elo_gap,is_neutral_venue,host_advantage_side,is_group_stage,is_knockout_stage,target_result
7629,2017-06-13T00:00:00+02:00,WCQ,2017,Qatar,South Korea,4,9,10,22,0.8,1.9,1.0,0.7,-120.451,False,TEAM_A,False,False,TEAM_A_WIN
7630,2017-06-13T00:00:00+02:00,WCQ,2017,Syria,China PR,7,4,14,12,1.0,0.9,0.9,0.7,12.702,True,NONE,False,False,DRAW
7631,2017-06-13T00:00:00+02:00,WCQ,2017,Thailand,United Arab Emirates,1,6,8,16,1.2,1.2,2.3,1.2,-86.98,False,TEAM_A,False,False,DRAW
7632,2017-08-29T00:00:00+02:00,WCQ,2017,United Arab Emirates,Saudi Arabia,4,9,14,20,1.1,1.8,1.2,0.9,-157.292,False,TEAM_A,False,False,TEAM_A_WIN
7633,2017-08-31T00:00:00+02:00,WCQ,2017,Belgium,Gibraltar,13,0,25,0,2.8,0.5,0.4,4.0,375.1,False,TEAM_A,False,False,TEAM_A_WIN
7634,2017-08-31T00:00:00+02:00,WCQ,2017,Brazil,Ecuador,15,4,26,8,2.8,1.4,0.6,1.8,253.159,False,TEAM_A,False,False,TEAM_A_WIN
7635,2017-08-31T00:00:00+02:00,WCQ,2017,Bulgaria,Sweden,6,12,12,16,1.2,1.9,1.7,1.4,-173.921,False,TEAM_A,False,False,TEAM_A_WIN
7636,2017-08-31T00:00:00+02:00,WCQ,2017,Chile,Paraguay,10,6,16,11,1.7,1.0,1.2,1.9,157.493,False,TEAM_A,False,False,TEAM_B_WIN
7637,2017-08-31T00:00:00+02:00,WCQ,2017,China PR,Uzbekistan,5,6,12,18,1.1,0.8,0.9,0.6,-91.742,False,TEAM_A,False,False,TEAM_A_WIN
7638,2017-08-31T00:00:00+02:00,WCQ,2017,Cyprus,Bosnia and Herzegovina,7,8,8,17,0.5,1.8,1.5,0.9,-300.098,False,TEAM_A,False,False,TEAM_A_WIN
7639,2017-08-31T00:00:00+02:00,WCQ,2017,France,Netherlands,12,9,20,18,1.8,1.8,0.8,0.7,-119.361,False,TEAM_A,False,False,TEAM_A_WIN
7640,2017-08-31T00:00:00+02:00,WCQ,2017,Greece,Estonia,9,4,17,5,1.3,0.8,0.8,2.8,335.3,False,TEAM_A,False,False,DRAW
7641,2017-08-31T00:00:00+02:00,WCQ,2017,Guinea,Libya,6,6,16,15,1.6,0.9,1.2,0.9,-12.786,False,TEAM_A,False,False,TEAM_A_WIN
7642,2017-08-31T00:00:00+02:00,WCQ,2017,Hungary,Latvia,6,0,13,7,1.6,0.6,1.9,1.8,166.36,False,TEAM_A,False,False,TEAM_A_WIN
7643,2017-08-31T00:00:00+02:00,WCQ,2017,Japan,Australia,11,9,23,22,2.5,2.6,0.6,0.9,-5.657,False,TEAM_A,False,False,TEAM_A_WIN
7644,2017-08-31T00:00:00+02:00,WCQ,2017,South Korea,Iran,6,13,19,26,1.7,1.4,1.0,0.0,-108.133,False,TEAM_A,False,False,DRAW
7645,2017-08-31T00:00:00+02:00,WCQ,2017,Luxembourg,Belarus,1,4,4,6,1.0,0.8,3.0,1.9,-349.663,False,TEAM_A,False,False,TEAM_A_WIN
7646,2017-08-31T00:00:00+02:00,WCQ,2017,Peru,Bolivia,7,7,15,7,1.8,0.7,1.4,2.4,98.84,False,TEAM_A,False,False,TEAM_A_WIN
7647,2017-08-31T00:00:00+02:00,WCQ,2017,Portugal,Faroe Islands,15,4,22,6,2.9,0.4,1.2,1.9,531.749,False,TEAM_A,False,False,TEAM_A_WIN
7648,2017-08-31T00:00:00+02:00,WCQ,2017,Switzerland,Andorra,15,4,24,4,1.9,0.2,1.0,2.6,525.806,False,TEAM_A,False,False,TEAM_A_WIN
7649,2017-08-31T00:00:00+02:00,WCQ,2017,Syria,Qatar,5,7,12,10,1.0,0.8,1.0,1.2,7.243,True,NONE,False,False,TEAM_A_WIN
7650,2017-08-31T00:00:00+02:00,WCQ,2017,Thailand,Iraq,2,5,6,9,1.0,1.1,2.4,1.3,-103.137,False,TEAM_A,False,False,TEAM_B_WIN
7651,2017-08-31T00:00:00+02:00,WCQ,2017,Uganda,Egypt,10,12,18,24,1.0,2.2,0.6,1.4,-173.334,False,TEAM_A,False,False,TEAM_A_WIN
7652,2017-08-31T00:00:00+02:00,WCQ,2017,Uruguay,Argentina,4,6,14,17,1.7,1.3,1.5,1.1,-78.578,False,TEAM_A,False,False,DRAW
7653,2017-08-31T00:00:00+02:00,WCQ,2017,Venezuela,Colombia,4,8,6,20,1.3,1.5,2.3,1.0,-285.225,False,TEAM_A,False,False,DRAW
7654,2017-09-01T00:00:00+02:00,WCQ,2017,Cape Verde,South Africa,3,10,12,21,1.1,1.9,1.2,0.8,-159.153,False,TEAM_A,False,False,TEAM_A_WIN
7655,2017-09-01T00:00:00+02:00,WCQ,2017,Czech Republic,Germany,8,15,15,30,1.6,3.8,1.0,0.3,-441.957,False,TEAM_A,False,False,TEAM_B_WIN
7656,2017-09-01T00:00:00+02:00,WCQ,2017,Denmark,Poland,7,15,20,20,2.1,2.1,0.9,1.2,18.724,False,TEAM_A,False,False,TEAM_A_WIN
7657,2017-09-01T00:00:00+02:00,WCQ,2017,Ghana,Congo,5,7,12,17,1.5,1.4,1.2,1.0,134.035,False,TEAM_A,False,False,DRAW
7658,2017-09-01T00:00:00+02:00,WCQ,2017,Kazakhstan,Montenegro,1,9,6,11,0.8,1.8,2.2,2.1,-187.285,False,TEAM_A,False,False,TEAM_B_WIN
7659,2017-09-01T00:00:00+02:00,WCQ,2017,Lithuania,Scotland,4,5,11,17,1.1,1.4,1.4,1.3,-114.495,False,TEAM_A,False,False,TEAM_B_WIN
7660,2017-09-01T00:00:00+02:00,WCQ,2017,Malta,England,0,11,0,18,0.5,1.4,2.9,0.6,-600.559,False,TEAM_A,False,False,TEAM_B_WIN
7661,2017-09-01T00:00:00+02:00,WCQ,2017,Mexico,Panama,11,4,24,14,1.7,0.8,0.3,0.7,232.519,False,TEAM_A,False,False,TEAM_A_WIN
7662,2017-09-01T00:00:00+02:00,WCQ,2017,Morocco,Mali,6,4,14,12,1.1,1.1,0.9,1.2,80.815,False,TEAM_A,False,False,TEAM_A_WIN
7663,2017-09-01T00:00:00+02:00,WCQ,2017,New Zealand,Solomon Islands,10,9,22,12,1.8,1.1,1.0,2.7,190.458,False,TEAM_A,False,False,TEAM_A_WIN
7664,2017-09-01T00:00:00+02:00,WCQ,2017,Nigeria,Cameroon,10,6,20,13,1.4,1.1,0.8,1.2,70.085,False,TEAM_A,False,False,TEAM_A_WIN
7665,2017-09-01T00:00:00+02:00,WCQ,2017,Norway,Azerbaijan,4,4,8,13,0.9,0.8,1.6,1.2,105.286,False,TEAM_A,False,False,TEAM_A_WIN
7666,2017-09-01T00:00:00+02:00,WCQ,2017,Romania,Armenia,5,6,13,13,1.5,1.3,1.1,1.9,162.777,False,TEAM_A,False,False,TEAM_A_WIN
7667,2017-09-01T00:00:00+02:00,WCQ,2017,San Marino,Northern Ireland,0,12,0,14,0.2,1.6,5.5,1.2,-377.662,False,TEAM_A,False,False,TEAM_B_WIN
7668,2017-09-01T00:00:00+02:00,WCQ,2017,Slovakia,Slovenia,12,10,16,20,1.6,1.2,0.9,0.4,15.934,False,TEAM_A,False,False,TEAM_A_WIN
7669,2017-09-01T00:00:00+02:00,WCQ,2017,Trinidad and Tobago,Honduras,3,5,10,13,1.4,1.2,1.8,1.7,-39.277,False,TEAM_A,False,False,TEAM_B_WIN
7670,2017-09-01T00:00:00+02:00,WCQ,2017,Tunisia,DR Congo,12,12,21,18,1.6,1.5,1.0,0.6,70.623,False,TEAM_A,False,False,TEAM_A_WIN
7671,2017-09-01T00:00:00+02:00,WCQ,2017,United States,Costa Rica,8,8,17,21,2.5,1.7,1.0,0.6,-51.375,False,TEAM_A,False,False,TEAM_B_WIN
7672,2017-09-02T00:00:00+02:00,WCQ,2017,Albania,Liechtenstein,6,0,10,0,0.9,0.2,1.3,3.3,259.388,False,TEAM_A,False,False,TEAM_A_WIN
7673,2017-09-02T00:00:00+02:00,WCQ,2017,Croatia,Kosovo,12,0,19,1,1.9,0.5,0.8,3.0,231.831,False,TEAM_A,False,False,TEAM_A_WIN
7674,2017-09-02T00:00:00+02:00,WCQ,2017,Finland,Iceland,0,12,5,18,0.6,1.2,1.6,0.9,-69.358,False,TEAM_A,False,False,TEAM_A_WIN
7675,2017-09-02T00:00:00+02:00,WCQ,2017,Gabon,Ivory Coast,5,10,12,18,0.6,1.6,0.7,0.9,-183.022,False,TEAM_A,False,False,TEAM_B_WIN
7676,2017-09-02T00:00:00+02:00,WCQ,2017,Georgia,Republic of Ireland,3,11,4,15,0.7,1.2,1.6,1.1,-272.244,False,TEAM_A,False,False,DRAW
7677,2017-09-02T00:00:00+02:00,WCQ,2017,Israel,North Macedonia,9,3,12,6,1.3,1.2,1.8,2.2,152.569,False,TEAM_A,False,False,TEAM_B_WIN
7678,2017-09-02T00:00:00+02:00,WCQ,2017,Senegal,Burkina Faso,8,7,17,22,1.5,1.6,0.9,0.6,33.001,False,TEAM_A,False,False,DRAW
7679,2017-09-02T00:00:00+02:00,WCQ,2017,Serbia,Moldova,11,2,19,9,2.3,1.3,1.1,2.2,319.176,False,TEAM_A,False,False,TEAM_A_WIN
7680,2017-09-02T00:00:00+02:00,WCQ,2017,Spain,Italy,13,13,22,20,2.7,2.2,1.0,0.9,131.289,False,TEAM_A,False,False,TEAM_A_WIN
7681,2017-09-02T00:00:00+02:00,WCQ,2017,Ukraine,Turkey,10,10,20,20,2.0,2.0,0.8,0.8,49.61,False,TEAM_A,False,False,TEAM_A_WIN
7682,2017-09-02T00:00:00+02:00,WCQ,2017,Wales,Austria,5,5,12,14,1.2,1.4,1.1,1.3,-98.712,False,TEAM_A,False,False,TEAM_A_WIN
7683,2017-09-02T00:00:00+02:00,WCQ,2017,Zambia,Algeria,7,5,18,12,1.6,2.1,0.7,1.6,-43.159,False,TEAM_A,False,False,TEAM_A_WIN
7684,2017-09-03T00:00:00+02:00,WCQ,2017,Belarus,Sweden,4,9,6,13,0.8,1.9,1.9,1.6,-275.989,False,TEAM_A,False,False,TEAM_B_WIN
7685,2017-09-03T00:00:00+02:00,WCQ,2017,Estonia,Cyprus,2,10,5,11,0.6,0.8,2.6,1.5,11.102,False,TEAM_A,False,False,TEAM_A_WIN
7686,2017-09-03T00:00:00+02:00,WCQ,2017,Faroe Islands,Andorra,1,4,6,4,0.4,0.2,2.2,2.4,34.199,False,TEAM_A,False,False,TEAM_A_WIN
7687,2017-09-03T00:00:00+02:00,WCQ,2017,France,Luxembourg,12,4,20,7,1.7,1.0,0.6,2.6,679.815,False,TEAM_A,False,False,DRAW
7688,2017-09-03T00:00:00+02:00,WCQ,2017,Gibraltar,Bosnia and Herzegovina,0,8,0,14,0.429,1.9,4.714,1.2,-224.292,True,NONE,False,False,TEAM_B_WIN
7689,2017-09-03T00:00:00+02:00,WCQ,2017,Greece,Belgium,7,13,18,25,1.3,3.6,0.5,0.4,-78.354,False,TEAM_A,False,False,TEAM_B_WIN
7690,2017-09-03T00:00:00+02:00,WCQ,2017,Hungary,Portugal,9,15,16,22,1.9,3.1,1.7,1.1,-250.673,False,TEAM_A,False,False,TEAM_B_WIN
7691,2017-09-03T00:00:00+02:00,WCQ,2017,Latvia,Switzerland,0,15,4,24,0.5,2.0,2.0,0.9,-394.862,False,TEAM_A,False,False,TEAM_B_WIN
7692,2017-09-03T00:00:00+02:00,WCQ,2017,Netherlands,Bulgaria,6,9,15,15,1.6,1.5,1.0,1.8,313.773,False,TEAM_A,False,False,TEAM_A_WIN
7693,2017-09-04T00:00:00+02:00,WCQ,2017,Armenia,Denmark,6,10,10,20,1.1,2.3,1.9,0.8,-241.648,False,TEAM_A,False,False,TEAM_B_WIN
7694,2017-09-04T00:00:00+02:00,WCQ,2017,Azerbaijan,San Marino,1,0,12,0,0.7,0.2,1.3,4.9,244.623,False,TEAM_A,False,False,TEAM_A_WIN
7695,2017-09-04T00:00:00+02:00,WCQ,2017,Cameroon,Nigeria,6,13,10,20,1.0,1.6,1.6,0.7,-96.785,False,TEAM_A,False,False,DRAW
7696,2017-09-04T00:00:00+02:00,WCQ,2017,England,Slovakia,11,15,18,16,1.6,1.6,0.6,0.9,145.414,False,TEAM_A,False,False,TEAM_A_WIN
7697,2017-09-04T00:00:00+02:00,WCQ,2017,Germany,Norway,15,7,30,8,3.8,0.9,0.3,1.6,556.452,False,TEAM_A,False,False,TEAM_A_WIN
7698,2017-09-04T00:00:00+02:00,WCQ,2017,Libya,Guinea,6,9,14,16,1.0,1.8,1.1,1.4,-22.946,True,NONE,False,False,TEAM_A_WIN
7699,2017-09-04T00:00:00+02:00,WCQ,2017,Montenegro,Romania,9,5,14,13,2.1,1.2,1.7,1.1,-55.61,False,TEAM_A,False,False,TEAM_A_WIN
7700,2017-09-04T00:00:00+02:00,WCQ,2017,Northern Ireland,Czech Republic,12,8,17,15,1.7,1.6,0.8,1.0,-91.846,False,TEAM_A,False,False,TEAM_A_WIN
7701,2017-09-04T00:00:00+02:00,WCQ,2017,Poland,Kazakhstan,12,1,19,3,2.0,0.6,1.5,2.4,277.654,False,TEAM_A,False,False,TEAM_A_WIN
7702,2017-09-04T00:00:00+02:00,WCQ,2017,Scotland,Malta,7,0,17,0,1.6,0.4,1.3,3.1,421.912,False,TEAM_A,False,False,TEAM_A_WIN
7703,2017-09-04T00:00:00+02:00,WCQ,2017,Slovenia,Lithuania,7,3,17,11,1.1,1.0,0.5,1.5,135.182,False,TEAM_A,False,False,TEAM_A_WIN
7704,2017-09-05T00:00:00+02:00,WCQ,2017,Algeria,Zambia,5,10,12,18,2.0,1.6,1.6,0.8,3.947,False,TEAM_A,False,False,TEAM_B_WIN
7705,2017-09-05T00:00:00+02:00,WCQ,2017,Argentina,Venezuela,7,5,15,6,1.1,1.1,1.0,2.1,293.967,False,TEAM_A,False,False,DRAW
7706,2017-09-05T00:00:00+02:00,WCQ,2017,Australia,Thailand,8,2,19,3,1.9,0.7,1.1,2.4,287.613,False,TEAM_A,False,False,TEAM_A_WIN
7707,2017-09-05T00:00:00+02:00,WCQ,2017,Austria,Georgia,4,4,14,5,1.4,0.7,1.1,1.4,175.384,False,TEAM_A,False,False,DRAW
7708,2017-09-05T00:00:00+02:00,WCQ,2017,Bolivia,Chile,6,7,7,16,0.6,1.6,2.3,1.3,-248.924,False,TEAM_A,False,False,TEAM_A_WIN
7709,2017-09-05T00:00:00+02:00,WCQ,2017,Burkina Faso,Senegal,8,9,20,17,1.2,1.4,0.6,0.8,-23.623,False,TEAM_A,False,False,DRAW
7710,2017-09-05T00:00:00+02:00,WCQ,2017,Colombia,Brazil,8,15,18,28,1.2,2.8,0.8,0.4,-125.861,False,TEAM_A,False,False,DRAW
7711,2017-09-05T00:00:00+02:00,WCQ,2017,Congo,Ghana,7,6,15,10,1.2,1.4,1.1,1.2,-114.629,False,TEAM_A,False,False,TEAM_B_WIN
7712,2017-09-05T00:00:00+02:00,WCQ,2017,DR Congo,Tunisia,12,15,18,21,1.6,1.6,0.7,1.0,-97.268,False,TEAM_A,False,False,DRAW
7713,2017-09-05T00:00:00+02:00,WCQ,2017,Costa Rica,Mexico,8,13,23,24,1.8,1.5,0.5,0.3,-34.245,False,TEAM_A,False,False,DRAW
7714,2017-09-05T00:00:00+02:00,WCQ,2017,Ecuador,Peru,3,10,7,17,1.2,1.8,1.8,1.3,31.413,False,TEAM_A,False,False,TEAM_B_WIN
7715,2017-09-05T00:00:00+02:00,WCQ,2017,Egypt,Uganda,9,13,21,20,2.0,1.0,1.4,0.5,119.703,False,TEAM_A,False,False,TEAM_A_WIN
7716,2017-09-05T00:00:00+02:00,WCQ,2017,Honduras,United States,5,8,15,17,1.2,2.5,1.6,1.0,-106.482,False,TEAM_A,False,False,DRAW
7717,2017-09-05T00:00:00+02:00,WCQ,2017,Iceland,Ukraine,9,12,15,20,1.0,2.1,1.0,0.8,-190.13,False,TEAM_A,False,False,TEAM_A_WIN
7718,2017-09-05T00:00:00+02:00,WCQ,2017,Iran,Syria,11,8,24,12,1.0,0.7,0.0,1.1,150.441,False,TEAM_A,False,False,DRAW
7719,2017-09-05T00:00:00+02:00,WCQ,2017,Iraq,United Arab Emirates,5,7,11,14,1.1,1.1,1.2,1.3,11.375,True,NONE,False,False,TEAM_A_WIN
7720,2017-09-05T00:00:00+02:00,WCQ,2017,Republic of Ireland,Serbia,9,11,16,22,1.2,2.5,1.0,0.9,2.485,False,TEAM_A,False,False,TEAM_B_WIN
7721,2017-09-05T00:00:00+02:00,WCQ,2017,Italy,Israel,12,6,19,11,2.0,1.2,1.0,1.8,276.312,False,TEAM_A,False,False,TEAM_A_WIN
7722,2017-09-05T00:00:00+02:00,WCQ,2017,Ivory Coast,Gabon,13,5,20,12,1.8,0.6,0.8,0.7,208.414,False,TEAM_A,False,False,TEAM_B_WIN
7723,2017-09-05T00:00:00+02:00,WCQ,2017,Kosovo,Finland,0,3,1,7,0.429,0.6,2.714,1.5,-57.16,True,NONE,False,False,TEAM_B_WIN
7724,2017-09-05T00:00:00+02:00,WCQ,2017,Liechtenstein,Spain,0,15,0,22,0.2,2.8,3.4,1.0,-751.933,False,TEAM_A,False,False,TEAM_B_WIN
7725,2017-09-05T00:00:00+02:00,WCQ,2017,North Macedonia,Albania,6,6,6,13,1.1,1.1,2.1,1.2,-39.001,False,TEAM_A,False,False,DRAW
7726,2017-09-05T00:00:00+02:00,WCQ,2017,Mali,Morocco,4,8,12,16,1.1,1.6,1.7,0.8,-106.428,False,TEAM_A,False,False,DRAW
7727,2017-09-05T00:00:00+02:00,WCQ,2017,Moldova,Wales,2,7,8,15,1.2,1.2,2.4,0.9,-202.782,False,TEAM_A,False,False,TEAM_B_WIN
7728,2017-09-05T00:00:00+02:00,WCQ,2017,Panama,Trinidad and Tobago,3,3,13,7,0.8,1.2,0.8,1.8,66.79,False,TEAM_A,False,False,TEAM_A_WIN
7729,2017-09-05T00:00:00+02:00,WCQ,2017,Paraguay,Uruguay,6,4,13,14,1.1,1.5,1.7,1.3,-97.483,False,TEAM_A,False,False,TEAM_B_WIN
7730,2017-09-05T00:00:00+02:00,WCQ,2017,Qatar,China PR,4,8,7,12,0.7,0.8,1.5,0.9,-37.977,False,TEAM_A,False,False,TEAM_B_WIN
7731,2017-09-05T00:00:00+02:00,WCQ,2017,Saudi Arabia,Japan,6,13,17,23,1.7,2.2,1.1,0.6,-85.869,False,TEAM_A,False,False,TEAM_A_WIN
7732,2017-09-05T00:00:00+02:00,WCQ,2017,Solomon Islands,New Zealand,9,13,9,22,1.0,2.2,3.3,1.1,-206.485,False,TEAM_A,False,False,DRAW
7733,2017-09-05T00:00:00+02:00,WCQ,2017,South Africa,Cape Verde,10,6,18,15,1.8,1.2,0.9,1.1,106.983,False,TEAM_A,False,False,TEAM_B_WIN
7734,2017-09-05T00:00:00+02:00,WCQ,2017,Turkey,Croatia,9,12,17,19,1.5,1.8,1.0,0.8,-49.045,False,TEAM_A,False,False,TEAM_A_WIN
7735,2017-09-05T00:00:00+02:00,WCQ,2017,Uzbekistan,South Korea,3,7,15,17,0.7,1.2,0.7,1.0,-10.41,False,TEAM_A,False,False,DRAW
7736,2017-10-05T00:00:00+02:00,WCQ,2017,Argentina,Peru,8,10,13,20,1.0,2.0,1.1,1.3,163.18,False,TEAM_A,False,False,DRAW
7737,2017-10-05T00:00:00+02:00,WCQ,2017,Armenia,Poland,6,12,10,19,1.2,1.8,2.2,1.4,-205.968,False,TEAM_A,False,False,TEAM_B_WIN
7738,2017-10-05T00:00:00+02:00,WCQ,2017,Azerbaijan,Czech Republic,3,7,14,15,1.1,1.5,1.3,1.0,-206.823,False,TEAM_A,False,False,TEAM_B_WIN
7739,2017-10-05T00:00:00+02:00,WCQ,2017,Bolivia,Brazil,9,13,10,28,0.7,2.7,2.1,0.3,-384.502,False,TEAM_A,False,False,DRAW
7740,2017-10-05T00:00:00+02:00,WCQ,2017,Chile,Ecuador,6,3,13,7,1.2,1.2,1.3,1.7,89.088,False,TEAM_A,False,False,TEAM_A_WIN
7741,2017-10-05T00:00:00+02:00,WCQ,2017,Colombia,Paraguay,8,6,16,12,1.0,1.0,0.8,1.7,162.034,False,TEAM_A,False,False,TEAM_B_WIN
7742,2017-10-05T00:00:00+02:00,WCQ,2017,England,Slovenia,13,9,21,17,1.7,1.3,0.5,0.5,193.405,False,TEAM_A,False,False,TEAM_A_WIN
7743,2017-10-05T00:00:00+02:00,WCQ,2017,Malta,Lithuania,0,0,0,8,0.3,0.8,3.1,1.9,-266.991,False,TEAM_A,False,False,DRAW
7744,2017-10-05T00:00:00+02:00,WCQ,2017,Montenegro,Denmark,9,13,16,20,2.1,2.6,1.6,0.9,-105.958,False,TEAM_A,False,False,TEAM_B_WIN
7745,2017-10-05T00:00:00+02:00,WCQ,2017,Northern Ireland,Germany,15,15,20,30,1.7,4.3,0.5,0.3,-520.174,False,TEAM_A,False,False,TEAM_B_WIN
7746,2017-10-05T00:00:00+02:00,WCQ,2017,Romania,Kazakhstan,4,0,10,3,1.0,0.6,1.2,2.6,252.809,False,TEAM_A,False,False,TEAM_A_WIN
7747,2017-10-05T00:00:00+02:00,WCQ,2017,San Marino,Norway,0,4,0,8,0.2,0.9,4.9,2.0,-378.15,False,TEAM_A,False,False,TEAM_B_WIN
7748,2017-10-05T00:00:00+02:00,WCQ,2017,Scotland,Slovakia,10,12,20,16,1.8,1.6,1.1,0.9,-24.177,False,TEAM_A,False,False,TEAM_A_WIN
7749,2017-10-05T00:00:00+02:00,WCQ,2017,Syria,Australia,8,10,13,19,0.9,1.6,0.8,1.1,-89.198,True,NONE,False,False,DRAW
7750,2017-10-05T00:00:00+02:00,WCQ,2017,Venezuela,Uruguay,3,4,7,14,1.1,1.6,1.8,1.4,-220.808,False,TEAM_A,False,False,DRAW
7751,2017-10-06T00:00:00+02:00,WCQ,2017,Austria,Serbia,5,11,12,24,1.4,2.5,1.2,0.8,-106.203,False,TEAM_A,False,False,TEAM_A_WIN
7752,2017-10-06T00:00:00+02:00,WCQ,2017,Croatia,Finland,9,6,19,10,1.7,0.7,0.6,1.3,151.177,False,TEAM_A,False,False,DRAW
7753,2017-10-06T00:00:00+02:00,WCQ,2017,Georgia,Wales,4,9,5,18,0.8,1.4,1.5,0.6,-122.559,False,TEAM_A,False,False,TEAM_B_WIN
7754,2017-10-06T00:00:00+02:00,WCQ,2017,Republic of Ireland,Moldova,6,2,16,8,1.2,1.2,1.0,2.2,318.929,False,TEAM_A,False,False,TEAM_A_WIN
7755,2017-10-06T00:00:00+02:00,WCQ,2017,Italy,North Macedonia,12,7,19,7,1.9,1.1,0.9,2.0,373.822,False,TEAM_A,False,False,DRAW
7756,2017-10-06T00:00:00+02:00,WCQ,2017,Kosovo,Ukraine,0,9,1,17,0.375,1.3,2.5,1.0,-263.505,True,NONE,False,False,TEAM_B_WIN
7757,2017-10-06T00:00:00+02:00,WCQ,2017,Liechtenstein,Israel,0,3,0,11,0.2,1.1,4.0,1.6,-318.884,False,TEAM_A,False,False,TEAM_B_WIN
7758,2017-10-06T00:00:00+02:00,WCQ,2017,Mali,Ivory Coast,5,10,10,17,0.9,1.6,1.6,0.9,-188.672,False,TEAM_A,False,False,DRAW
7759,2017-10-06T00:00:00+02:00,WCQ,2017,Mexico,Trinidad and Tobago,11,0,22,4,1.4,0.6,0.4,2.1,326.882,False,TEAM_A,False,False,TEAM_A_WIN
7760,2017-10-06T00:00:00+02:00,WCQ,2017,Spain,Albania,15,7,25,14,3.5,1.1,0.5,1.1,481.069,False,TEAM_A,False,False,TEAM_A_WIN
7761,2017-10-06T00:00:00+02:00,WCQ,2017,Turkey,Iceland,12,9,17,17,1.4,1.1,1.0,0.9,103.973,False,TEAM_A,False,False,TEAM_B_WIN
7762,2017-10-06T00:00:00+02:00,WCQ,2017,United States,Panama,6,6,15,13,2.2,1.0,1.1,0.8,103.461,False,TEAM_A,False,False,TEAM_A_WIN
7763,2017-10-07T00:00:00+02:00,WCQ,2017,Andorra,Portugal,4,15,4,25,0.2,3.2,2.3,0.7,-593.49,False,TEAM_A,False,False,TEAM_B_WIN
7764,2017-10-07T00:00:00+02:00,WCQ,2017,Belarus,Netherlands,3,9,5,17,0.7,1.9,2.2,1.1,-482.48,False,TEAM_A,False,False,TEAM_B_WIN
7765,2017-10-07T00:00:00+02:00,WCQ,2017,Bosnia and Herzegovina,Belgium,8,13,17,25,2.2,3.7,1.0,0.5,-166.927,False,TEAM_A,False,False,TEAM_B_WIN
7766,2017-10-07T00:00:00+02:00,WCQ,2017,Bulgaria,France,9,10,12,20,1.4,1.7,2.0,0.6,-227.271,False,TEAM_A,False,False,TEAM_B_WIN
7767,2017-10-07T00:00:00+02:00,WCQ,2017,Cameroon,Algeria,4,4,10,9,1.1,1.9,1.7,1.7,43.561,False,TEAM_A,False,False,TEAM_A_WIN
7768,2017-10-07T00:00:00+02:00,WCQ,2017,Cape Verde,Senegal,9,9,18,17,1.3,1.5,1.0,0.9,-135.735,False,TEAM_A,False,False,TEAM_B_WIN
7769,2017-10-07T00:00:00+02:00,WCQ,2017,Costa Rica,Honduras,9,6,21,13,1.6,1.1,0.6,1.7,193.569,False,TEAM_A,False,False,DRAW
7770,2017-10-07T00:00:00+02:00,WCQ,2017,Cyprus,Greece,10,4,11,17,0.8,1.4,1.4,0.7,-312.401,False,TEAM_A,False,False,TEAM_B_WIN
7771,2017-10-07T00:00:00+02:00,WCQ,2017,Faroe Islands,Latvia,4,0,9,4,0.5,0.5,1.9,2.2,-79.476,False,TEAM_A,False,False,DRAW
7772,2017-10-07T00:00:00+02:00,WCQ,2017,Gibraltar,Estonia,0,5,0,8,0.375,0.6,4.625,2.1,-25.112,True,NONE,False,False,TEAM_B_WIN
7773,2017-10-07T00:00:00+02:00,WCQ,2017,Guinea,Tunisia,6,13,16,21,1.6,1.6,1.2,1.0,-160.039,False,TEAM_A,False,False,TEAM_B_WIN
7774,2017-10-07T00:00:00+02:00,WCQ,2017,Libya,DR Congo,6,10,14,16,0.9,1.6,1.0,0.9,-48.487,True,NONE,False,False,TEAM_B_WIN
7775,2017-10-07T00:00:00+02:00,WCQ,2017,Morocco,Gabon,6,8,16,12,1.4,0.7,0.6,0.8,54.473,False,TEAM_A,False,False,TEAM_A_WIN
7776,2017-10-07T00:00:00+02:00,WCQ,2017,Nigeria,Zambia,13,10,18,18,1.5,1.6,0.8,0.8,92.777,False,TEAM_A,False,False,TEAM_A_WIN
7777,2017-10-07T00:00:00+02:00,WCQ,2017,South Africa,Burkina Faso,7,9,17,18,1.8,1.3,1.0,0.8,-59.034,False,TEAM_A,False,False,TEAM_A_WIN
7778,2017-10-07T00:00:00+02:00,WCQ,2017,Sweden,Luxembourg,9,4,16,5,2.0,0.7,1.1,2.4,546.902,False,TEAM_A,False,False,TEAM_A_WIN
7779,2017-10-07T00:00:00+02:00,WCQ,2017,Switzerland,Hungary,15,6,27,13,2.1,1.4,0.4,1.7,225.035,False,TEAM_A,False,False,TEAM_A_WIN
7780,2017-10-07T00:00:00+02:00,WCQ,2017,Uganda,Ghana,10,8,19,10,0.9,1.3,0.5,1.2,-92.513,False,TEAM_A,False,False,DRAW
7781,2017-10-08T00:00:00+02:00,WCQ,2017,Czech Republic,San Marino,7,0,15,0,1.3,0.2,1.0,5.4,480.64,False,TEAM_A,False,False,TEAM_A_WIN
