clean_match_id,match_date_utc,competition_code,season,team_a_name,team_b_name,result_1x2,team_a_elo_before,team_b_elo_before,elo_gap_before,team_a_elo_after,team_b_elo_after,k_factor,host_advantage_side,is_neutral_venue
3241,1997-06-09T00:00:00+02:00,WCQ,1997,Maldives,Syria,TEAM_B_WIN,1452.58,1531.562,-78.983,1437.05,1547.092,40.0,NONE,True
3242,1997-06-11T00:00:00+02:00,WCQ,1997,Australia,Solomon Islands,TEAM_A_WIN,1622.661,1499.371,123.29,1633.438,1488.594,40.0,TEAM_A,False
3243,1997-06-11T00:00:00+02:00,WCQ,1997,Iceland,Lithuania,DRAW,1380.321,1448.063,-67.742,1381.342,1447.042,40.0,TEAM_A,False
3244,1997-06-11T00:00:00+02:00,WCQ,1997,Iran,Maldives,TEAM_A_WIN,1665.2,1437.05,228.15,1671.912,1430.337,40.0,TEAM_A,False
3245,1997-06-11T00:00:00+02:00,WCQ,1997,Kyrgyzstan,Syria,TEAM_A_WIN,1496.381,1547.092,-50.711,1519.28,1524.194,40.0,NONE,True
3246,1997-06-11T00:00:00+02:00,WCQ,1997,New Zealand,Papua New Guinea,TEAM_A_WIN,1539.809,1526.73,13.079,1556.217,1510.321,40.0,TEAM_A,False
3247,1997-06-11T00:00:00+02:00,WCQ,1997,Pakistan,Kazakhstan,TEAM_B_WIN,1311.283,1537.03,-225.747,1300.617,1547.696,40.0,TEAM_A,False
3248,1997-06-13T00:00:00+02:00,WCQ,1997,Australia,Tahiti,TEAM_A_WIN,1633.438,1488.97,144.468,1643.282,1479.126,40.0,TEAM_A,False
3249,1997-06-13T00:00:00+02:00,WCQ,1997,Iran,Syria,DRAW,1671.912,1524.194,147.719,1661.619,1534.487,40.0,TEAM_A,False
3250,1997-06-13T00:00:00+02:00,WCQ,1997,Maldives,Kyrgyzstan,TEAM_B_WIN,1430.337,1519.28,-88.943,1415.348,1534.269,40.0,NONE,True
3251,1997-06-13T00:00:00+02:00,WCQ,1997,Yemen,Indonesia,DRAW,1445.341,1407.943,37.397,1440.413,1412.871,40.0,TEAM_A,False
3252,1997-06-14T00:00:00+02:00,WCQ,1997,Poland,Georgia,TEAM_A_WIN,1545.848,1495.221,50.627,1560.212,1480.857,40.0,TEAM_A,False
3253,1997-06-15T00:00:00+02:00,WCQ,1997,Fiji,Papua New Guinea,TEAM_A_WIN,1456.299,1510.321,-54.022,1476.531,1490.09,40.0,TEAM_A,False
3254,1997-06-15T00:00:00+02:00,WCQ,1997,Solomon Islands,Tahiti,TEAM_A_WIN,1488.594,1479.126,9.469,1508.049,1459.671,40.0,NONE,True
3255,1997-06-17T00:00:00+02:00,WCQ,1997,Australia,Solomon Islands,TEAM_A_WIN,1643.282,1508.049,135.233,1653.527,1497.805,40.0,TEAM_A,False
3256,1997-06-18T00:00:00+02:00,WCQ,1997,New Zealand,Fiji,TEAM_A_WIN,1556.217,1476.531,79.686,1569.08,1463.668,40.0,TEAM_A,False
3257,1997-06-19T00:00:00+02:00,WCQ,1997,Australia,Tahiti,TEAM_A_WIN,1653.527,1459.671,193.856,1661.416,1451.782,40.0,TEAM_A,False
3258,1997-06-20T00:00:00+02:00,WCQ,1997,Iraq,Pakistan,TEAM_A_WIN,1583.95,1300.617,283.333,1589.069,1295.497,40.0,TEAM_A,False
3259,1997-06-20T00:00:00+02:00,WCQ,1997,Uzbekistan,Indonesia,TEAM_A_WIN,1527.556,1412.871,114.685,1538.727,1401.699,40.0,TEAM_A,False
3260,1997-06-21T00:00:00+02:00,WCQ,1997,Papua New Guinea,Fiji,TEAM_B_WIN,1490.09,1463.668,26.422,1465.76,1487.997,40.0,TEAM_A,False
3261,1997-06-21T00:00:00+02:00,WCQ,1997,Tahiti,Solomon Islands,DRAW,1451.782,1497.805,-46.023,1454.416,1495.171,40.0,NONE,True
3262,1997-06-22T00:00:00+02:00,WCQ,1997,China PR,Vietnam,TEAM_A_WIN,1647.95,1331.493,316.457,1652.277,1327.166,40.0,TEAM_A,False
3263,1997-06-22T00:00:00+02:00,WCQ,1997,Japan,Macau,TEAM_A_WIN,1638.214,1331.027,307.187,1642.751,1326.49,40.0,TEAM_A,False
3264,1997-06-22T00:00:00+02:00,WCQ,1997,Lebanon,Kuwait,TEAM_B_WIN,1502.368,1629.311,-126.943,1486.726,1644.953,40.0,TEAM_A,False
3265,1997-06-22T00:00:00+02:00,WCQ,1997,Nepal,Oman,TEAM_B_WIN,1340.256,1451.396,-111.14,1326.444,1465.208,40.0,NONE,True
3266,1997-06-22T00:00:00+02:00,WCQ,1997,Tajikistan,Turkmenistan,TEAM_A_WIN,1541.343,1479.914,61.429,1555.14,1466.117,40.0,TEAM_A,False
3267,1997-06-25T00:00:00+02:00,WCQ,1997,Japan,Nepal,TEAM_A_WIN,1642.751,1326.444,316.307,1647.082,1322.114,40.0,TEAM_A,False
3268,1997-06-25T00:00:00+02:00,WCQ,1997,Macau,Oman,TEAM_B_WIN,1326.49,1465.208,-138.718,1314.076,1477.621,40.0,NONE,True
3269,1997-06-28T00:00:00+02:00,WCQ,1997,Japan,Oman,DRAW,1647.082,1477.621,169.46,1635.898,1488.805,40.0,TEAM_A,False
3270,1997-06-28T00:00:00+02:00,WCQ,1997,Macau,Nepal,TEAM_A_WIN,1314.076,1322.114,-8.038,1334.539,1301.651,40.0,NONE,True
3271,1997-06-28T00:00:00+02:00,WCQ,1997,New Zealand,Australia,TEAM_B_WIN,1569.08,1661.416,-92.336,1551.505,1678.991,40.0,TEAM_A,False
3272,1997-06-29T00:00:00+02:00,WCQ,1997,Cambodia,Uzbekistan,TEAM_B_WIN,1413.933,1538.727,-124.794,1398.173,1554.487,40.0,TEAM_A,False
3273,1997-06-29T00:00:00+02:00,WCQ,1997,El Salvador,United States,DRAW,1517.653,1520.099,-2.447,1514.932,1522.82,40.0,TEAM_A,False
3274,1997-06-29T00:00:00+02:00,WCQ,1997,Kazakhstan,Iraq,TEAM_A_WIN,1547.696,1589.069,-41.374,1567.199,1569.566,40.0,TEAM_A,False
3275,1997-07-05T00:00:00+02:00,WCQ,1997,Chile,Colombia,TEAM_A_WIN,1545.943,1560.095,-14.153,1563.886,1542.151,40.0,TEAM_A,False
3276,1997-07-06T00:00:00+02:00,WCQ,1997,Australia,New Zealand,TEAM_A_WIN,1678.991,1551.505,127.486,1689.579,1540.917,40.0,TEAM_A,False
3277,1997-07-06T00:00:00+02:00,WCQ,1997,Paraguay,Argentina,TEAM_B_WIN,1634.136,1652.306,-18.17,1612.309,1674.133,40.0,TEAM_A,False
3278,1997-07-06T00:00:00+02:00,WCQ,1997,Peru,Bolivia,TEAM_A_WIN,1455.649,1522.854,-67.205,1476.638,1501.864,40.0,TEAM_A,False
3279,1997-07-06T00:00:00+02:00,WCQ,1997,Venezuela,Ecuador,DRAW,1241.729,1419.991,-178.262,1248.795,1412.926,40.0,TEAM_A,False
3280,1997-07-20T00:00:00+02:00,WCQ,1997,Argentina,Venezuela,TEAM_A_WIN,1674.133,1248.795,425.338,1676.567,1246.36,40.0,TEAM_A,False
3281,1997-07-20T00:00:00+02:00,WCQ,1997,Bolivia,Uruguay,TEAM_A_WIN,1501.864,1523.732,-21.868,1520.248,1505.348,40.0,TEAM_A,False
3282,1997-07-20T00:00:00+02:00,WCQ,1997,Chile,Paraguay,TEAM_A_WIN,1563.886,1612.309,-48.422,1583.796,1592.399,40.0,TEAM_A,False
3283,1997-07-20T00:00:00+02:00,WCQ,1997,Colombia,Ecuador,TEAM_A_WIN,1542.151,1412.926,129.226,1552.662,1402.416,40.0,TEAM_A,False
3284,1997-08-10T00:00:00+02:00,WCQ,1997,Costa Rica,El Salvador,DRAW,1574.73,1514.932,59.798,1568.612,1521.05,40.0,TEAM_A,False
3285,1997-08-16T00:00:00+02:00,WCQ,1997,Guinea,Nigeria,TEAM_A_WIN,1532.24,1671.993,-139.753,1557.295,1646.938,40.0,TEAM_A,False
3286,1997-08-16T00:00:00+02:00,WCQ,1997,Burkina Faso,Kenya,TEAM_B_WIN,1448.431,1496.917,-48.486,1428.343,1517.004,40.0,TEAM_A,False
3287,1997-08-16T00:00:00+02:00,WCQ,1997,Morocco,Gabon,TEAM_A_WIN,1603.05,1466.56,136.49,1613.239,1456.371,40.0,TEAM_A,False
3288,1997-08-16T00:00:00+02:00,WCQ,1997,South Africa,Congo,TEAM_A_WIN,1591.782,1507.247,84.535,1604.403,1494.626,40.0,TEAM_A,False
3289,1997-08-16T00:00:00+02:00,WCQ,1997,Zambia,DR Congo,TEAM_A_WIN,1551.098,1522.499,28.598,1566.649,1506.948,40.0,TEAM_A,False
3290,1997-08-17T00:00:00+02:00,WCQ,1997,Egypt,Liberia,TEAM_A_WIN,1555.323,1450.697,104.626,1566.967,1439.054,40.0,TEAM_A,False
3291,1997-08-17T00:00:00+02:00,WCQ,1997,Ghana,Sierra Leone,TEAM_B_WIN,1512.781,1384.253,128.528,1483.323,1413.712,40.0,TEAM_A,False
3292,1997-08-17T00:00:00+02:00,WCQ,1997,Togo,Angola,DRAW,1392.899,1548.941,-156.041,1398.821,1543.019,40.0,TEAM_A,False
3293,1997-08-17T00:00:00+02:00,WCQ,1997,Tunisia,Namibia,TEAM_A_WIN,1653.437,1423.628,229.809,1660.096,1416.968,40.0,TEAM_A,False
3294,1997-08-17T00:00:00+02:00,WCQ,1997,Zimbabwe,Cameroon,TEAM_B_WIN,1501.144,1636.775,-135.631,1485.976,1651.943,40.0,TEAM_A,False
3295,1997-08-20T00:00:00+02:00,WCQ,1997,Belarus,Sweden,TEAM_B_WIN,1433.675,1692.805,-259.13,1424.444,1702.037,40.0,TEAM_A,False
3296,1997-08-20T00:00:00+02:00,WCQ,1997,Bosnia and Herzegovina,Denmark,TEAM_A_WIN,1457.686,1685.484,-227.798,1487.112,1656.058,40.0,TEAM_A,False
3297,1997-08-20T00:00:00+02:00,WCQ,1997,Bulgaria,Israel,TEAM_A_WIN,1615.266,1453.083,162.183,1624.374,1443.976,40.0,TEAM_A,False
3298,1997-08-20T00:00:00+02:00,WCQ,1997,Colombia,Bolivia,TEAM_A_WIN,1552.662,1520.248,32.413,1568.005,1504.905,40.0,TEAM_A,False
3299,1997-08-20T00:00:00+02:00,WCQ,1997,Czech Republic,Faroe Islands,TEAM_A_WIN,1470.856,1329.673,141.183,1480.842,1319.687,40.0,TEAM_A,False
3300,1997-08-20T00:00:00+02:00,WCQ,1997,Ecuador,Paraguay,TEAM_A_WIN,1402.416,1592.399,-189.984,1430.064,1564.751,40.0,TEAM_A,False
3301,1997-08-20T00:00:00+02:00,WCQ,1997,Estonia,Austria,TEAM_B_WIN,1342.034,1572.91,-230.876,1331.597,1583.347,40.0,TEAM_A,False
3302,1997-08-20T00:00:00+02:00,WCQ,1997,Finland,Norway,TEAM_B_WIN,1409.438,1619.547,-210.109,1398.053,1630.932,40.0,TEAM_A,False
3303,1997-08-20T00:00:00+02:00,WCQ,1997,Hungary,Switzerland,DRAW,1482.572,1524.631,-42.058,1482.115,1525.088,40.0,TEAM_A,False
3304,1997-08-20T00:00:00+02:00,WCQ,1997,Republic of Ireland,Lithuania,DRAW,1595.126,1447.042,148.084,1584.817,1457.352,40.0,TEAM_A,False
3305,1997-08-20T00:00:00+02:00,WCQ,1997,Liechtenstein,Iceland,TEAM_B_WIN,1391.375,1381.342,10.033,1367.953,1404.763,40.0,TEAM_A,False
3306,1997-08-20T00:00:00+02:00,WCQ,1997,Northern Ireland,Germany,TEAM_B_WIN,1505.119,1787.953,-282.834,1496.821,1796.251,40.0,TEAM_A,False
3307,1997-08-20T00:00:00+02:00,WCQ,1997,Portugal,Armenia,TEAM_A_WIN,1619.003,1493.462,125.541,1629.678,1482.786,40.0,TEAM_A,False
3308,1997-08-20T00:00:00+02:00,WCQ,1997,Romania,North Macedonia,TEAM_A_WIN,1738.306,1542.179,196.127,1746.112,1534.372,40.0,TEAM_A,False
3309,1997-08-20T00:00:00+02:00,WCQ,1997,Turkey,Wales,TEAM_A_WIN,1434.445,1496.779,-62.334,1455.155,1476.069,40.0,TEAM_A,False
3310,1997-08-20T00:00:00+02:00,WCQ,1997,Ukraine,Albania,TEAM_A_WIN,1553.312,1267.071,286.241,1558.358,1262.026,40.0,TEAM_A,False
3311,1997-08-20T00:00:00+02:00,WCQ,1997,Uruguay,Chile,TEAM_A_WIN,1505.348,1583.796,-78.447,1526.982,1562.162,40.0,TEAM_A,False
3312,1997-08-20T00:00:00+02:00,WCQ,1997,Venezuela,Peru,TEAM_B_WIN,1246.36,1476.638,-230.279,1235.897,1487.102,40.0,TEAM_A,False
3313,1997-08-24T00:00:00+02:00,WCQ,1997,Slovakia,Czech Republic,TEAM_A_WIN,1510.256,1480.842,29.415,1525.763,1465.335,40.0,TEAM_A,False
3314,1997-08-24T00:00:00+02:00,WCQ,1997,Uzbekistan,Yemen,TEAM_A_WIN,1554.487,1440.413,114.074,1565.687,1429.213,40.0,TEAM_A,False
3315,1997-09-06T00:00:00+02:00,WCQ,1997,Armenia,Albania,TEAM_A_WIN,1482.786,1262.026,220.76,1489.74,1255.072,40.0,TEAM_A,False
3316,1997-09-06T00:00:00+02:00,WCQ,1997,Austria,Sweden,TEAM_A_WIN,1583.347,1702.037,-118.69,1607.25,1678.133,40.0,TEAM_A,False
3317,1997-09-06T00:00:00+02:00,WCQ,1997,Azerbaijan,Norway,TEAM_B_WIN,1431.979,1630.932,-198.953,1420.064,1642.847,40.0,TEAM_A,False
3318,1997-09-06T00:00:00+02:00,WCQ,1997,Croatia,Bosnia and Herzegovina,TEAM_A_WIN,1538.077,1487.112,50.965,1552.423,1472.766,40.0,TEAM_A,False
3319,1997-09-06T00:00:00+02:00,WCQ,1997,Faroe Islands,Czech Republic,TEAM_B_WIN,1319.687,1465.335,-145.648,1305.058,1479.964,40.0,TEAM_A,False
3320,1997-09-06T00:00:00+02:00,WCQ,1997,Germany,Portugal,DRAW,1796.251,1629.678,166.573,1785.182,1640.747,40.0,TEAM_A,False
3321,1997-09-06T00:00:00+02:00,WCQ,1997,Iceland,Republic of Ireland,TEAM_B_WIN,1404.763,1584.817,-180.054,1391.919,1597.662,40.0,TEAM_A,False
3322,1997-09-06T00:00:00+02:00,WCQ,1997,South Korea,Kazakhstan,TEAM_A_WIN,1646.938,1567.199,79.738,1659.798,1554.339,40.0,TEAM_A,False
3323,1997-09-06T00:00:00+02:00,WCQ,1997,Latvia,Estonia,TEAM_A_WIN,1413.92,1331.597,82.322,1426.651,1318.866,40.0,TEAM_A,False
3324,1997-09-06T00:00:00+02:00,WCQ,1997,Liechtenstein,Romania,TEAM_B_WIN,1367.953,1746.112,-378.159,1362.699,1751.367,40.0,TEAM_A,False
3325,1997-09-06T00:00:00+02:00,WCQ,1997,Lithuania,North Macedonia,TEAM_A_WIN,1457.352,1534.372,-77.021,1478.904,1512.82,40.0,TEAM_A,False
3326,1997-09-06T00:00:00+02:00,WCQ,1997,Netherlands,Belgium,TEAM_A_WIN,1717.628,1675.866,41.762,1732.465,1661.029,40.0,TEAM_A,False
3327,1997-09-06T00:00:00+02:00,WCQ,1997,Slovenia,Greece,TEAM_B_WIN,1445.12,1504.096,-58.976,1425.637,1523.58,40.0,TEAM_A,False
3328,1997-09-06T00:00:00+02:00,WCQ,1997,Switzerland,Finland,TEAM_B_WIN,1525.088,1398.053,127.034,1495.696,1427.445,40.0,TEAM_A,False
3329,1997-09-07T00:00:00+02:00,WCQ,1997,Jamaica,Canada,TEAM_A_WIN,1570.986,1585.628,-14.642,1588.958,1567.656,40.0,TEAM_A,False
3330,1997-09-07T00:00:00+02:00,WCQ,1997,Japan,Uzbekistan,TEAM_A_WIN,1635.898,1565.687,70.211,1649.241,1552.343,40.0,TEAM_A,False
3331,1997-09-07T00:00:00+02:00,WCQ,1997,Luxembourg,Cyprus,TEAM_B_WIN,1074.901,1261.248,-186.347,1062.37,1273.779,40.0,TEAM_A,False
3332,1997-09-07T00:00:00+02:00,WCQ,1997,Scotland,Belarus,TEAM_A_WIN,1618.465,1424.444,194.021,1626.348,1416.561,40.0,TEAM_A,False
3333,1997-09-07T00:00:00+02:00,WCQ,1997,United States,Costa Rica,TEAM_A_WIN,1522.82,1568.612,-45.792,1542.578,1548.854,40.0,TEAM_A,False
3334,1997-09-10T00:00:00+02:00,WCQ,1997,Albania,Northern Ireland,TEAM_A_WIN,1255.072,1496.821,-241.748,1287.106,1464.787,40.0,NONE,True
3335,1997-09-10T00:00:00+02:00,WCQ,1997,Belarus,Austria,TEAM_B_WIN,1416.561,1607.25,-190.69,1404.244,1619.567,40.0,TEAM_A,False
3336,1997-09-10T00:00:00+02:00,WCQ,1997,Bosnia and Herzegovina,Slovenia,TEAM_A_WIN,1472.766,1425.637,47.129,1487.316,1411.087,40.0,TEAM_A,False
3337,1997-09-10T00:00:00+02:00,WCQ,1997,Bulgaria,Russia,TEAM_A_WIN,1624.374,1617.923,6.45,1641.152,1601.144,40.0,TEAM_A,False
3338,1997-09-10T00:00:00+02:00,WCQ,1997,Chile,Argentina,TEAM_B_WIN,1562.162,1676.567,-114.406,1545.827,1692.902,40.0,TEAM_A,False
3339,1997-09-10T00:00:00+02:00,WCQ,1997,Colombia,Venezuela,TEAM_A_WIN,1568.005,1235.897,332.108,1571.996,1231.905,40.0,TEAM_A,False
3340,1997-09-10T00:00:00+02:00,WCQ,1997,Denmark,Croatia,TEAM_A_WIN,1656.058,1552.423,103.635,1667.748,1540.732,40.0,TEAM_A,False
3341,1997-09-10T00:00:00+02:00,WCQ,1997,England,Moldova,TEAM_A_WIN,1734.591,1448.864,285.727,1739.649,1443.805,40.0,TEAM_A,False
3342,1997-09-10T00:00:00+02:00,WCQ,1997,Georgia,Italy,DRAW,1480.857,1862.97,-382.113,1495.706,1848.121,40.0,TEAM_A,False
3343,1997-09-10T00:00:00+02:00,WCQ,1997,Germany,Armenia,TEAM_A_WIN,1785.182,1489.74,295.442,1789.999,1484.924,40.0,TEAM_A,False
3344,1997-09-10T00:00:00+02:00,WCQ,1997,Hungary,Azerbaijan,TEAM_A_WIN,1482.115,1420.064,62.051,1495.88,1406.299,40.0,TEAM_A,False
3345,1997-09-10T00:00:00+02:00,WCQ,1997,Lithuania,Republic of Ireland,TEAM_B_WIN,1478.904,1597.662,-118.758,1462.811,1613.755,40.0,TEAM_A,False
3346,1997-09-10T00:00:00+02:00,WCQ,1997,Norway,Switzerland,TEAM_A_WIN,1642.847,1495.696,147.151,1652.577,1485.965,40.0,TEAM_A,False
3347,1997-09-10T00:00:00+02:00,WCQ,1997,Paraguay,Bolivia,TEAM_A_WIN,1564.751,1504.905,59.846,1578.63,1491.026,40.0,TEAM_A,False
3348,1997-09-10T00:00:00+02:00,WCQ,1997,Peru,Uruguay,TEAM_A_WIN,1487.102,1526.982,-39.88,1506.519,1507.564,40.0,TEAM_A,False
3349,1997-09-10T00:00:00+02:00,WCQ,1997,Romania,Iceland,TEAM_A_WIN,1751.367,1391.919,359.448,1754.827,1388.458,40.0,TEAM_A,False
3350,1997-09-10T00:00:00+02:00,WCQ,1997,San Marino,Turkey,TEAM_B_WIN,1323.07,1455.155,-132.085,1307.709,1470.516,40.0,TEAM_A,False
3351,1997-09-10T00:00:00+02:00,WCQ,1997,Slovakia,Serbia,DRAW,1525.763,1589.755,-63.992,1526.568,1588.95,40.0,TEAM_A,False
3352,1997-09-10T00:00:00+02:00,WCQ,1997,Sweden,Latvia,TEAM_A_WIN,1678.133,1426.651,251.482,1684.129,1420.655,40.0,TEAM_A,False
3353,1997-09-12T00:00:00+02:00,WCQ,1997,South Korea,Uzbekistan,TEAM_A_WIN,1659.798,1552.343,107.455,1671.308,1540.834,40.0,TEAM_A,False
3354,1997-09-12T00:00:00+02:00,WCQ,1997,United Arab Emirates,Kazakhstan,TEAM_A_WIN,1597.248,1554.339,42.909,1612.024,1539.563,40.0,TEAM_A,False
3355,1997-09-13T00:00:00+02:00,WCQ,1997,China PR,Iran,TEAM_B_WIN,1652.277,1661.619,-9.341,1629.947,1683.949,40.0,TEAM_A,False
3356,1997-09-14T00:00:00+02:00,WCQ,1997,El Salvador,Canada,TEAM_A_WIN,1521.05,1567.656,-46.606,1540.855,1547.852,40.0,TEAM_A,False
3357,1997-09-14T00:00:00+02:00,WCQ,1997,Jamaica,Costa Rica,TEAM_A_WIN,1588.958,1548.854,40.103,1603.884,1533.928,40.0,TEAM_A,False
3358,1997-09-14T00:00:00+02:00,WCQ,1997,Saudi Arabia,Kuwait,TEAM_A_WIN,1659.117,1644.953,14.164,1675.465,1628.605,40.0,TEAM_A,False
3359,1997-09-19T00:00:00+02:00,WCQ,1997,Iran,Saudi Arabia,DRAW,1683.949,1675.465,8.484,1680.613,1678.8,40.0,TEAM_A,False
3360,1997-09-19T00:00:00+02:00,WCQ,1997,Qatar,Kuwait,TEAM_B_WIN,1586.804,1628.605,-41.801,1566.332,1649.077,40.0,TEAM_A,False
3361,1997-09-19T00:00:00+02:00,WCQ,1997,United Arab Emirates,Japan,DRAW,1612.024,1649.241,-37.218,1611.288,1649.977,40.0,TEAM_A,False
3362,1997-09-20T00:00:00+02:00,WCQ,1997,Kazakhstan,Uzbekistan,DRAW,1539.563,1540.834,-1.27,1536.776,1543.62,40.0,TEAM_A,False
3363,1997-09-24T00:00:00+02:00,WCQ,1997,Malta,Czech Republic,TEAM_B_WIN,1206.856,1479.964,-273.108,1198.183,1488.637,40.0,TEAM_A,False
3364,1997-09-24T00:00:00+02:00,WCQ,1997,Moldova,Georgia,TEAM_B_WIN,1443.805,1495.706,-51.901,1423.915,1515.596,40.0,TEAM_A,False
3365,1997-09-24T00:00:00+02:00,WCQ,1997,Slovakia,Spain,TEAM_B_WIN,1526.568,1742.905,-216.337,1515.473,1754.0,40.0,TEAM_A,False
3366,1997-09-26T00:00:00+02:00,WCQ,1997,Kuwait,Iran,DRAW,1649.077,1680.613,-31.537,1648.015,1681.675,40.0,TEAM_A,False
3367,1997-09-26T00:00:00+02:00,WCQ,1997,Qatar,China PR,DRAW,1566.332,1629.947,-63.615,1567.116,1629.164,40.0,TEAM_A,False
3368,1997-09-27T00:00:00+02:00,WCQ,1997,Uzbekistan,United Arab Emirates,TEAM_B_WIN,1543.62,1611.288,-67.668,1524.637,1630.272,40.0,TEAM_A,False
3369,1997-09-28T00:00:00+02:00,WCQ,1997,Japan,South Korea,TEAM_B_WIN,1649.977,1671.308,-21.331,1628.33,1692.954,40.0,TEAM_A,False
3370,1997-10-03T00:00:00+02:00,WCQ,1997,China PR,Saudi Arabia,TEAM_A_WIN,1629.164,1678.8,-49.636,1649.143,1658.821,40.0,TEAM_A,False
3371,1997-10-03T00:00:00+02:00,WCQ,1997,Iran,Qatar,TEAM_A_WIN,1681.675,1567.116,114.56,1692.853,1555.938,40.0,TEAM_A,False
3372,1997-10-03T00:00:00+02:00,WCQ,1997,United States,Jamaica,DRAW,1542.578,1603.884,-61.306,1543.228,1603.233,40.0,TEAM_A,False
3373,1997-10-04T00:00:00+02:00,WCQ,1997,Kazakhstan,Japan,DRAW,1536.776,1628.33,-91.554,1539.157,1625.95,40.0,TEAM_A,False
3374,1997-10-04T00:00:00+02:00,WCQ,1997,South Korea,United Arab Emirates,TEAM_A_WIN,1692.954,1630.272,62.682,1706.686,1616.54,40.0,TEAM_A,False
3375,1997-10-05T00:00:00+02:00,WCQ,1997,Mexico,El Salvador,TEAM_A_WIN,1701.974,1540.855,161.119,1711.124,1531.704,40.0,TEAM_A,False
3376,1997-10-07T00:00:00+02:00,WCQ,1997,Moldova,Poland,TEAM_B_WIN,1423.915,1560.212,-136.297,1408.783,1575.344,40.0,TEAM_A,False
3377,1997-10-10T00:00:00+02:00,WCQ,1997,Kuwait,China PR,TEAM_B_WIN,1648.015,1649.143,-1.128,1625.22,1671.938,40.0,TEAM_A,False
3378,1997-10-11T00:00:00+02:00,WCQ,1997,Armenia,Ukraine,TEAM_B_WIN,1484.924,1558.358,-73.434,1466.271,1577.011,40.0,TEAM_A,False
3379,1997-10-11T00:00:00+02:00,WCQ,1997,Austria,Belarus,TEAM_A_WIN,1619.567,1404.244,215.323,1626.703,1397.109,40.0,TEAM_A,False
3380,1997-10-11T00:00:00+02:00,WCQ,1997,Belgium,Wales,TEAM_A_WIN,1661.029,1476.069,184.959,1669.247,1467.851,40.0,TEAM_A,False
3381,1997-10-11T00:00:00+02:00,WCQ,1997,Cyprus,Luxembourg,TEAM_A_WIN,1273.779,1062.37,211.409,1281.047,1055.102,40.0,TEAM_A,False
3382,1997-10-11T00:00:00+02:00,WCQ,1997,Czech Republic,Slovakia,TEAM_A_WIN,1488.637,1515.473,-26.836,1507.305,1496.804,40.0,TEAM_A,False
3383,1997-10-11T00:00:00+02:00,WCQ,1997,Finland,Hungary,DRAW,1427.445,1495.88,-68.434,1428.505,1494.819,40.0,TEAM_A,False
3384,1997-10-11T00:00:00+02:00,WCQ,1997,Georgia,Poland,TEAM_A_WIN,1515.596,1575.344,-59.748,1536.157,1554.783,40.0,TEAM_A,False
3385,1997-10-11T00:00:00+02:00,WCQ,1997,Germany,Albania,TEAM_A_WIN,1789.999,1287.106,502.893,1791.592,1285.513,40.0,TEAM_A,False
3386,1997-10-11T00:00:00+02:00,WCQ,1997,Greece,Denmark,DRAW,1523.58,1667.748,-144.169,1528.872,1662.456,40.0,TEAM_A,False
3387,1997-10-11T00:00:00+02:00,WCQ,1997,Iceland,Liechtenstein,TEAM_A_WIN,1388.458,1362.699,25.759,1404.165,1346.992,40.0,TEAM_A,False
3388,1997-10-11T00:00:00+02:00,WCQ,1997,Republic of Ireland,Romania,DRAW,1613.755,1754.827,-141.072,1618.88,1749.701,40.0,TEAM_A,False
3389,1997-10-11T00:00:00+02:00,WCQ,1997,Italy,England,DRAW,1848.121,1739.649,108.472,1839.583,1748.188,40.0,TEAM_A,False
3390,1997-10-11T00:00:00+02:00,WCQ,1997,Kazakhstan,South Korea,DRAW,1539.157,1706.686,-167.529,1545.676,1700.167,40.0,TEAM_A,False
3391,1997-10-11T00:00:00+02:00,WCQ,1997,North Macedonia,Lithuania,TEAM_B_WIN,1512.82,1462.811,50.009,1487.217,1488.414,40.0,TEAM_A,False
3392,1997-10-11T00:00:00+02:00,WCQ,1997,Malta,Serbia,TEAM_B_WIN,1198.183,1588.95,-390.767,1193.251,1593.882,40.0,TEAM_A,False
3393,1997-10-11T00:00:00+02:00,WCQ,1997,Netherlands,Turkey,DRAW,1732.465,1470.516,261.949,1718.16,1484.821,40.0,TEAM_A,False
3394,1997-10-11T00:00:00+02:00,WCQ,1997,Portugal,Northern Ireland,TEAM_A_WIN,1640.747,1464.787,175.961,1649.309,1456.225,40.0,TEAM_A,False
3395,1997-10-11T00:00:00+02:00,WCQ,1997,Russia,Bulgaria,TEAM_A_WIN,1601.144,1641.152,-40.008,1620.569,1621.727,40.0,TEAM_A,False
3396,1997-10-11T00:00:00+02:00,WCQ,1997,Saudi Arabia,Qatar,TEAM_A_WIN,1658.821,1555.938,102.883,1670.547,1544.212,40.0,TEAM_A,False
3397,1997-10-11T00:00:00+02:00,WCQ,1997,Scotland,Latvia,TEAM_A_WIN,1626.348,1420.655,205.692,1633.814,1413.189,40.0,TEAM_A,False
3398,1997-10-11T00:00:00+02:00,WCQ,1997,Slovenia,Croatia,TEAM_B_WIN,1411.087,1540.732,-129.645,1395.593,1556.226,40.0,TEAM_A,False
3399,1997-10-11T00:00:00+02:00,WCQ,1997,Spain,Faroe Islands,TEAM_A_WIN,1754.0,1305.058,448.942,1756.142,1302.916,40.0,TEAM_A,False
3400,1997-10-11T00:00:00+02:00,WCQ,1997,Sweden,Estonia,TEAM_A_WIN,1684.129,1318.866,365.262,1687.485,1315.51,40.0,TEAM_A,False
